,id_subsistema,nom_subsistema,din_instante,val_cargaenergiamwmed
458,S,Sul,2004-04-24,6830.30916738
462,S,Sul,2004-04-25,5537.27375041
466,S,Sul,2004-04-26,7282.49541712
470,S,Sul,2004-04-27,7688.44291529
474,S,Sul,2004-04-28,7660.44625234
478,S,Sul,2004-04-29,7774.80458272
482,S,Sul,2004-04-30,7681.37374852
486,S,Sul,2004-05-01,5879.65958216
490,S,Sul,2004-05-02,5402.36500209
494,S,Sul,2004-05-03,7434.14333257
498,S,Sul,2004-05-04,7575.27000112
502,S,Sul,2004-05-05,7585.0570811
506,S,Sul,2004-05-06,7517.42791565
510,S,Sul,2004-05-07,7497.81916631
514,S,Sul,2004-05-08,6524.0691684
518,S,Sul,2004-05-09,5323.35583206
522,S,Sul,2004-05-10,7173.78333473
526,S,Sul,2004-05-11,7510.59583359
530,S,Sul,2004-05-12,7647.80666723
534,S,Sul,2004-05-13,7673.12750102
538,S,Sul,2004-05-14,7566.62083079
542,S,Sul,2004-05-15,6563.54875209
546,S,Sul,2004-05-16,5316.37291753
550,S,Sul,2004-05-17,7116.1808316
554,S,Sul,2004-05-18,7439.41833628
558,S,Sul,2004-05-19,7551.05416631
562,S,Sul,2004-05-20,7528.67666565
566,S,Sul,2004-05-21,7584.13458745
570,S,Sul,2004-05-22,6631.7216686
574,S,Sul,2004-05-23,5626.42500198
578,S,Sul,2004-05-24,7392.40791641
582,S,Sul,2004-05-25,7620.30083171
586,S,Sul,2004-05-26,7305.45375148
590,S,Sul,2004-05-27,7349.53791417
594,S,Sul,2004-05-28,7341.7545815
598,S,Sul,2004-05-29,6487.91583201
602,S,Sul,2004-05-30,5401.00583499
606,S,Sul,2004-05-31,7231.85249883
610,S,Sul,2004-06-01,7415.05874858
614,S,Sul,2004-06-02,7502.73291946
618,S,Sul,2004-06-03,7515.93416636
622,S,Sul,2004-06-04,7488.77917053
626,S,Sul,2004-06-05,6527.48833679
630,S,Sul,2004-06-06,5401.90541649
634,S,Sul,2004-06-07,7249.97791486
638,S,Sul,2004-06-08,7612.48874949
642,S,Sul,2004-06-09,7561.46833633
646,S,Sul,2004-06-10,6345.40499786
650,S,Sul,2004-06-11,7118.50833227
654,S,Sul,2004-06-12,6278.62291697
658,S,Sul,2004-06-13,5263.34625051
662,S,Sul,2004-06-14,7229.03416786
666,S,Sul,2004-06-15,7503.13166784
670,S,Sul,2004-06-16,7549.41374914
674,S,Sul,2004-06-17,7588.14666784
678,S,Sul,2004-06-18,7502.12666799
682,S,Sul,2004-06-19,6675.99542028
686,S,Sul,2004-06-20,5493.56208516
690,S,Sul,2004-06-21,7305.11583466
694,S,Sul,2004-06-22,7555.16666687
698,S,Sul,2004-06-23,7620.65708338
702,S,Sul,2004-06-24,7629.74999847
706,S,Sul,2004-06-25,7562.54791855
710,S,Sul,2004-06-26,6739.26874878
714,S,Sul,2004-06-27,5643.38625193
718,S,Sul,2004-06-28,7373.61333313
722,S,Sul,2004-06-29,7644.02791687
726,S,Sul,2004-06-30,7704.6454155
730,S,Sul,2004-07-01,7676.94708064
734,S,Sul,2004-07-02,7642.89374649
738,S,Sul,2004-07-03,6683.90666951
742,S,Sul,2004-07-04,5526.42958374
746,S,Sul,2004-07-05,7222.30166499
750,S,Sul,2004-07-06,7419.07541494
754,S,Sul,2004-07-07,7542.46333257
758,S,Sul,2004-07-08,7487.29875066
762,S,Sul,2004-07-09,7375.66125153
766,S,Sul,2004-07-10,6486.76374878
770,S,Sul,2004-07-11,5138.74958272
774,S,Sul,2004-07-12,7191.83958249
778,S,Sul,2004-07-13,7585.31416906
782,S,Sul,2004-07-14,7612.90625097
786,S,Sul,2004-07-15,7699.77041585
790,S,Sul,2004-07-16,7689.86249863
794,S,Sul,2004-07-17,6631.89374888
798,S,Sul,2004-07-18,5497.59791748
802,S,Sul,2004-07-19,7389.08791707
806,S,Sul,2004-07-20,7514.50249975
810,S,Sul,2004-07-21,7482.55292033
814,S,Sul,2004-07-22,7454.52083628
818,S,Sul,2004-07-23,7445.07458537
822,S,Sul,2004-07-24,6597.07333145
826,S,Sul,2004-07-25,5379.58458338
830,S,Sul,2004-07-26,7198.69166936
834,S,Sul,2004-07-27,7474.16332942
838,S,Sul,2004-07-28,7508.84791687
842,S,Sul,2004-07-29,7559.51750148
846,S,Sul,2004-07-30,7629.31958201
850,S,Sul,2004-07-31,6477.96375285
854,S,Sul,2004-08-01,5341.17750023
858,S,Sul,2004-08-02,7228.74166748
862,S,Sul,2004-08-03,7455.85374669
866,S,Sul,2004-08-04,7570.6058344
870,S,Sul,2004-08-05,7650.13499812
874,S,Sul,2004-08-06,7646.93083354
878,S,Sul,2004-08-07,6597.35416677
882,S,Sul,2004-08-08,5182.80291611
886,S,Sul,2004-08-09,7201.86833486
890,S,Sul,2004-08-10,7443.65583379
894,S,Sul,2004-08-11,7554.95708216
898,S,Sul,2004-08-12,7563.50375443
902,S,Sul,2004-08-13,7517.14499827
906,S,Sul,2004-08-14,6627.03833242
910,S,Sul,2004-08-15,5452.33708303
914,S,Sul,2004-08-16,7314.57958023
918,S,Sul,2004-08-17,7678.67166748
922,S,Sul,2004-08-18,7763.92583369
926,S,Sul,2004-08-19,7727.33875371
930,S,Sul,2004-08-20,7762.53041473
934,S,Sul,2004-08-21,6796.48041779
938,S,Sul,2004-08-22,5667.41708176
942,S,Sul,2004-08-23,7421.43875086
946,S,Sul,2004-08-24,7642.2174998
950,S,Sul,2004-08-25,7711.51416692
954,S,Sul,2004-08-26,7716.20291946
958,S,Sul,2004-08-27,7765.90833333
962,S,Sul,2004-08-28,6822.82874954
966,S,Sul,2004-08-29,5624.67916433
970,S,Sul,2004-08-30,7383.28833532
974,S,Sul,2004-08-31,7644.7445811
978,S,Sul,2004-09-01,7715.76749888
982,S,Sul,2004-09-02,7804.77916484
986,S,Sul,2004-09-03,7789.44666484
990,S,Sul,2004-09-04,6839.71666758
994,S,Sul,2004-09-05,5724.06249949
998,S,Sul,2004-09-06,7033.66833399
1002,S,Sul,2004-09-07,6379.40917124
1006,S,Sul,2004-09-08,7822.49749847
1010,S,Sul,2004-09-09,8031.62083211
1014,S,Sul,2004-09-10,7964.35000046
1018,S,Sul,2004-09-11,6959.69374878
1022,S,Sul,2004-09-12,5639.22375453
1026,S,Sul,2004-09-13,7396.50500142
1030,S,Sul,2004-09-14,7553.82999364
1034,S,Sul,2004-09-15,7456.71916417
1038,S,Sul,2004-09-16,7493.33458252
1042,S,Sul,2004-09-17,7520.66541809
1046,S,Sul,2004-09-18,6733.50041611
1050,S,Sul,2004-09-19,5721.45041901
1054,S,Sul,2004-09-20,7006.81041794
1058,S,Sul,2004-09-21,7729.96874995
1062,S,Sul,2004-09-22,7887.21499725
1066,S,Sul,2004-09-23,7749.68083186
1070,S,Sul,2004-09-24,7715.43958445
1074,S,Sul,2004-09-25,6900.56666214
1078,S,Sul,2004-09-26,5821.38166728
1082,S,Sul,2004-09-27,7622.5170841
1086,S,Sul,2004-09-28,7835.35125015
1090,S,Sul,2004-09-29,7546.50083282
1094,S,Sul,2004-09-30,7496.8912528
1098,S,Sul,2004-10-01,7488.26750183
1102,S,Sul,2004-10-02,6725.69333364
1106,S,Sul,2004-10-03,5374.89416438
1110,S,Sul,2004-10-04,7252.65625041
1114,S,Sul,2004-10-05,7578.99833354
1118,S,Sul,2004-10-06,7489.52833272
1122,S,Sul,2004-10-07,7500.25125127
1126,S,Sul,2004-10-08,7624.66624791
1130,S,Sul,2004-10-09,6840.11458069
1134,S,Sul,2004-10-10,5719.88083415
1138,S,Sul,2004-10-11,6922.91166585
1142,S,Sul,2004-10-12,6068.6108341
1146,S,Sul,2004-10-13,7597.39541509
1150,S,Sul,2004-10-14,7662.57916829
1154,S,Sul,2004-10-15,7740.61249847
1158,S,Sul,2004-10-16,7006.19416636
1162,S,Sul,2004-10-17,5639.96208216
1166,S,Sul,2004-10-18,7434.96500005
1170,S,Sul,2004-10-19,7524.04833099
1174,S,Sul,2004-10-20,7513.63374802
1178,S,Sul,2004-10-21,7551.64666463
1182,S,Sul,2004-10-22,7751.51374496
1186,S,Sul,2004-10-23,6956.1045842
1190,S,Sul,2004-10-24,5688.71124908
1194,S,Sul,2004-10-25,7299.86625381
1198,S,Sul,2004-10-26,7505.41333344
1202,S,Sul,2004-10-27,7504.58458247
1206,S,Sul,2004-10-28,7530.25374924
1210,S,Sul,2004-10-29,7646.12708552
1214,S,Sul,2004-10-30,6957.24625056
1218,S,Sul,2004-10-31,5711.44958328
1222,S,Sul,2004-11-01,6895.00291646
1226,S,Sul,2004-11-02,5705.7716686
1230,S,Sul,2004-11-03,7582.25791672
1234,S,Sul,2004-11-04,7980.0941688
1238,S,Sul,2004-11-05,7912.52791799
1242,S,Sul,2004-11-06,6778.1437499
1246,S,Sul,2004-11-07,5489.88541784
1250,S,Sul,2004-11-08,7361.87583532
1254,S,Sul,2004-11-09,7744.96999903
1258,S,Sul,2004-11-10,7771.54458577
1262,S,Sul,2004-11-11,7741.37333288
1266,S,Sul,2004-11-12,7503.00874949
1270,S,Sul,2004-11-13,6632.07583715
1274,S,Sul,2004-11-14,5496.56291738
1278,S,Sul,2004-11-15,5901.95833232
1282,S,Sul,2004-11-16,7535.56166784
1286,S,Sul,2004-11-17,7750.48291768
1290,S,Sul,2004-11-18,7721.37583308
1294,S,Sul,2004-11-19,7696.50625203
1298,S,Sul,2004-11-20,6837.68374883
1302,S,Sul,2004-11-21,5592.85458252
1306,S,Sul,2004-11-22,7603.07333252
1310,S,Sul,2004-11-23,8012.85874985
1314,S,Sul,2004-11-24,8262.26041402
1318,S,Sul,2004-11-25,8367.78082855
1322,S,Sul,2004-11-26,8337.74750076
1326,S,Sul,2004-11-27,7207.73791453
1330,S,Sul,2004-11-28,5958.8837531
1334,S,Sul,2004-11-29,7802.4933342
1338,S,Sul,2004-11-30,8064.8587499
1342,S,Sul,2004-12-01,8149.84749975
1346,S,Sul,2004-12-02,8177.19749964
1350,S,Sul,2004-12-03,8304.34791865
1354,S,Sul,2004-12-04,7468.4991658
1358,S,Sul,2004-12-05,6412.00958644
1362,S,Sul,2004-12-06,8166.32333522
1366,S,Sul,2004-12-07,8322.66750122
1370,S,Sul,2004-12-08,8179.27749934
1374,S,Sul,2004-12-09,8196.44291789
1378,S,Sul,2004-12-10,7987.63000081
1382,S,Sul,2004-12-11,7000.07499975
1386,S,Sul,2004-12-12,5883.93083069
1390,S,Sul,2004-12-13,7908.0633316
1394,S,Sul,2004-12-14,8291.12207926
1398,S,Sul,2004-12-15,8464.98000107
1402,S,Sul,2004-12-16,8523.47125081
1406,S,Sul,2004-12-17,8322.80458466
1410,S,Sul,2004-12-18,7306.88458379
1414,S,Sul,2004-12-19,6136.89624842
1418,S,Sul,2004-12-20,7796.42291707
1422,S,Sul,2004-12-21,7825.49916819
1426,S,Sul,2004-12-22,7583.43833644
1430,S,Sul,2004-12-23,7315.03666595
1434,S,Sul,2004-12-24,6281.52583277
1438,S,Sul,2004-12-25,5275.24749802
1442,S,Sul,2004-12-26,5563.91125417
1446,S,Sul,2004-12-27,7067.10374939
1450,S,Sul,2004-12-28,7377.23041494
1454,S,Sul,2004-12-29,7516.45541468
1458,S,Sul,2004-12-30,7553.81499954
1462,S,Sul,2004-12-31,6634.20708399
