,id_subsistema,nom_subsistema,din_instante,val_cargaenergiamwmed
1002,S,Sul,2012-09-07,8369.57170833
1006,S,Sul,2012-09-08,8365.015625
1010,S,Sul,2012-09-09,7516.15058333
1014,S,Sul,2012-09-10,10074.19175
1018,S,Sul,2012-09-11,10351.10795833
1022,S,Sul,2012-09-12,10428.62120833
1026,S,Sul,2012-09-13,10422.57258333
1030,S,Sul,2012-09-14,10531.037
1034,S,Sul,2012-09-15,9194.05325
1038,S,Sul,2012-09-16,7714.05620833
1042,S,Sul,2012-09-17,10451.16516667
1046,S,Sul,2012-09-18,10790.565625
1050,S,Sul,2012-09-19,10023.48108333
1054,S,Sul,2012-09-20,9319.66595833
1058,S,Sul,2012-09-21,9690.157375
1062,S,Sul,2012-09-22,8439.14945833
1066,S,Sul,2012-09-23,7112.53966667
1070,S,Sul,2012-09-24,9811.643
1074,S,Sul,2012-09-25,10188.67016667
1078,S,Sul,2012-09-26,10028.0645
1082,S,Sul,2012-09-27,10040.57708333
1086,S,Sul,2012-09-28,9983.71391667
1090,S,Sul,2012-09-29,8684.72770833
1094,S,Sul,2012-09-30,7314.295375
1098,S,Sul,2012-10-01,9804.101875
1102,S,Sul,2012-10-02,10269.48811917
1106,S,Sul,2012-10-03,10303.81916667
1110,S,Sul,2012-10-04,10250.058625
1114,S,Sul,2012-10-05,10313.17620833
1118,S,Sul,2012-10-06,9044.59245833
1122,S,Sul,2012-10-07,7565.9085
1126,S,Sul,2012-10-08,10365.12866667
1130,S,Sul,2012-10-09,10887.21470833
1134,S,Sul,2012-10-10,10493.47591667
1138,S,Sul,2012-10-11,10070.35595833
1142,S,Sul,2012-10-12,7728.09041667
1146,S,Sul,2012-10-13,7757.42345833
1150,S,Sul,2012-10-14,6984.36004167
1154,S,Sul,2012-10-15,9684.98033333
1158,S,Sul,2012-10-16,10323.60329167
1162,S,Sul,2012-10-17,10459.545375
1166,S,Sul,2012-10-18,10607.51825
1170,S,Sul,2012-10-19,10535.234
1174,S,Sul,2012-10-20,9238.53691667
1178,S,Sul,2012-10-21,7384.701125
1182,S,Sul,2012-10-22,10197.0395
1186,S,Sul,2012-10-23,9974.20058333
1190,S,Sul,2012-10-24,9946.821375
1194,S,Sul,2012-10-25,10372.22254167
1198,S,Sul,2012-10-26,10548.75204167
1202,S,Sul,2012-10-27,9213.70091667
1206,S,Sul,2012-10-28,7736.47845833
1210,S,Sul,2012-10-29,10622.62466667
1214,S,Sul,2012-10-30,11048.278125
1218,S,Sul,2012-10-31,10766.37970833
1222,S,Sul,2012-11-01,10578.23858333
1226,S,Sul,2012-11-02,8213.977
1230,S,Sul,2012-11-03,8326.45029167
1234,S,Sul,2012-11-04,7735.49641667
1238,S,Sul,2012-11-05,10620.04295833
1242,S,Sul,2012-11-06,11056.15783333
1246,S,Sul,2012-11-07,11184.37104167
1250,S,Sul,2012-11-08,11126.945
1254,S,Sul,2012-11-09,11304.263875
1258,S,Sul,2012-11-10,10102.096625
1262,S,Sul,2012-11-11,8587.696625
1266,S,Sul,2012-11-12,10904.23979167
1270,S,Sul,2012-11-13,10704.06020833
1274,S,Sul,2012-11-14,10464.86504167
