,id_subsistema,nom_subsistema,din_instante,val_cargaenergiamwmed
870,S,Sul,2006-08-06,6132.77166667
874,S,Sul,2006-08-07,8047.20333333
878,S,Sul,2006-08-08,8333.89
882,S,Sul,2006-08-09,8402.41791667
886,S,Sul,2006-08-10,8307.99958333
890,S,Sul,2006-08-11,8368.07666667
894,S,Sul,2006-08-12,7416.31541667
898,S,Sul,2006-08-13,6108.80541667
902,S,Sul,2006-08-14,8228.815
906,S,Sul,2006-08-15,8387.675
910,S,Sul,2006-08-16,8388.79791667
914,S,Sul,2006-08-17,8197.75041667
918,S,Sul,2006-08-18,8214.32208333
922,S,Sul,2006-08-19,7003.26625
926,S,Sul,2006-08-20,5754.78833333
930,S,Sul,2006-08-21,7707.175
934,S,Sul,2006-08-22,7978.29041667
938,S,Sul,2006-08-23,7982.31083333
942,S,Sul,2006-08-24,8036.58625
946,S,Sul,2006-08-25,8120.28875
950,S,Sul,2006-08-26,7125.80291667
954,S,Sul,2006-08-27,5869.31958333
958,S,Sul,2006-08-28,7726.63125
962,S,Sul,2006-08-29,7978.085
966,S,Sul,2006-08-30,8003.08458333
970,S,Sul,2006-08-31,8152.41541667
974,S,Sul,2006-09-01,8117.14041667
978,S,Sul,2006-09-02,6897.15333333
982,S,Sul,2006-09-03,5642.75875
986,S,Sul,2006-09-04,7541.69791667
990,S,Sul,2006-09-05,7886.61166667
994,S,Sul,2006-09-06,7907.42416667
998,S,Sul,2006-09-07,6559.85583333
1002,S,Sul,2006-09-08,7355.2225
1006,S,Sul,2006-09-09,6767.42666667
1010,S,Sul,2006-09-10,5785.53375
1014,S,Sul,2006-09-11,7942.3675
1018,S,Sul,2006-09-12,8287.59958333
1022,S,Sul,2006-09-13,8338.21333333
1026,S,Sul,2006-09-14,8428.93041667
1030,S,Sul,2006-09-15,8433.44041667
1034,S,Sul,2006-09-16,7047.43708333
1038,S,Sul,2006-09-17,5826.73
1042,S,Sul,2006-09-18,7703.76625
1046,S,Sul,2006-09-19,8072.06208333
1050,S,Sul,2006-09-20,7771.11166667
1054,S,Sul,2006-09-21,8011.72416667
1058,S,Sul,2006-09-22,8035.6675
1062,S,Sul,2006-09-23,7079.5075
1066,S,Sul,2006-09-24,5804.58416667
1070,S,Sul,2006-09-25,7660.66208333
1074,S,Sul,2006-09-26,8041.01375
1078,S,Sul,2006-09-27,8337.64458333
1082,S,Sul,2006-09-28,8292.29708333
1086,S,Sul,2006-09-29,8268.51083333
1090,S,Sul,2006-09-30,7147.70791667
1094,S,Sul,2006-10-01,5852.6425
1098,S,Sul,2006-10-02,7938.52708333
1102,S,Sul,2006-10-03,8294.10333333
1106,S,Sul,2006-10-04,8422.43333333
1110,S,Sul,2006-10-05,8398.09375
1114,S,Sul,2006-10-06,8198.04083333
1118,S,Sul,2006-10-07,7217.88375
1122,S,Sul,2006-10-08,5995.75291667
1126,S,Sul,2006-10-09,8142.89916667
1130,S,Sul,2006-10-10,8552.81458333
1134,S,Sul,2006-10-11,8441.47416667
1138,S,Sul,2006-10-12,6742.94958333
1142,S,Sul,2006-10-13,7851.235
1146,S,Sul,2006-10-14,7130.19625
1150,S,Sul,2006-10-15,6060.27041667
1154,S,Sul,2006-10-16,7912.00291667
1158,S,Sul,2006-10-17,8109.43
1162,S,Sul,2006-10-18,8198.82458333
1166,S,Sul,2006-10-19,8194.28541667
1170,S,Sul,2006-10-20,8174.97375
1174,S,Sul,2006-10-21,7159.53
1178,S,Sul,2006-10-22,5974.66916667
1182,S,Sul,2006-10-23,8030.9875
1186,S,Sul,2006-10-24,8428.61041667
1190,S,Sul,2006-10-25,8717.50625
1194,S,Sul,2006-10-26,8767.99666667
1198,S,Sul,2006-10-27,8587.58666667
1202,S,Sul,2006-10-28,7537.62583333
1206,S,Sul,2006-10-29,6260.32958333
1210,S,Sul,2006-10-30,8563.595
1214,S,Sul,2006-10-31,8795.44625
1218,S,Sul,2006-11-01,8533.96166667
1222,S,Sul,2006-11-02,6703.01541667
1226,S,Sul,2006-11-03,7920.405
1230,S,Sul,2006-11-04,7083.63708333
1234,S,Sul,2006-11-05,5801.17041667
1238,S,Sul,2006-11-06,8079.04375
1242,S,Sul,2006-11-07,8190.37666667
1246,S,Sul,2006-11-08,8063.50625
1250,S,Sul,2006-11-09,8074.45083333
1254,S,Sul,2006-11-10,8126.64708333
1258,S,Sul,2006-11-11,7187.54708333
1262,S,Sul,2006-11-12,5958.58458333
1266,S,Sul,2006-11-13,8014.2825
1270,S,Sul,2006-11-14,8426.49833333
1274,S,Sul,2006-11-15,7354.27708333
1278,S,Sul,2006-11-16,8801.94
1282,S,Sul,2006-11-17,8768.6125
1286,S,Sul,2006-11-18,7465.54375
1290,S,Sul,2006-11-19,6163.51166667
1294,S,Sul,2006-11-20,7864.43333333
1298,S,Sul,2006-11-21,8249.475
1302,S,Sul,2006-11-22,8608.68541667
1306,S,Sul,2006-11-23,8707.26875
1310,S,Sul,2006-11-24,8818.85291667
1314,S,Sul,2006-11-25,7629.92583333
1318,S,Sul,2006-11-26,6353.32625
1322,S,Sul,2006-11-27,8186.47125
1326,S,Sul,2006-11-28,8448.18916667
1330,S,Sul,2006-11-29,8534.28333333
1334,S,Sul,2006-11-30,8495.40541667
1338,S,Sul,2006-12-01,8511.405
1342,S,Sul,2006-12-02,7598.70333333
1346,S,Sul,2006-12-03,6597.30125
1350,S,Sul,2006-12-04,8807.68958333
1354,S,Sul,2006-12-05,8986.62458333
1358,S,Sul,2006-12-06,8756.84375
1362,S,Sul,2006-12-07,8585.40541667
1366,S,Sul,2006-12-08,8481.135
1370,S,Sul,2006-12-09,7635.56708333
1374,S,Sul,2006-12-10,6587.58875
1378,S,Sul,2006-12-11,8361.90708333
1382,S,Sul,2006-12-12,8976.84791667
1386,S,Sul,2006-12-13,9044.24458333
1390,S,Sul,2006-12-14,9304.27166667
1394,S,Sul,2006-12-15,9170.86791667
1398,S,Sul,2006-12-16,8221.77458333
1402,S,Sul,2006-12-17,7267.07083333
1406,S,Sul,2006-12-18,9138.35958333
1410,S,Sul,2006-12-19,9259.7725
1414,S,Sul,2006-12-20,8955.12791667
1418,S,Sul,2006-12-21,8478.585
1422,S,Sul,2006-12-22,8240.86125
1426,S,Sul,2006-12-23,6861.09
1430,S,Sul,2006-12-24,6091.525
1434,S,Sul,2006-12-25,5469.06416667
1438,S,Sul,2006-12-26,7165.67791667
1442,S,Sul,2006-12-27,7713.29208333
1446,S,Sul,2006-12-28,7908.50416667
1450,S,Sul,2006-12-29,7847.40208333
1454,S,Sul,2006-12-30,7064.9925
1458,S,Sul,2006-12-31,6302.26291667
