,id_subsistema,nom_subsistema,din_instante,val_cargaenergiamwmed
2,S,Sul,2011-01-01,6546.68708333
6,S,Sul,2011-01-02,6836.00625
10,S,Sul,2011-01-03,8853.71416667
14,S,Sul,2011-01-04,9703.39166667
18,S,Sul,2011-01-05,10214.59916667
22,S,Sul,2011-01-06,10376.04
26,S,Sul,2011-01-07,10449.89416667
30,S,Sul,2011-01-08,9376.965
34,S,Sul,2011-01-09,8075.47083333
38,S,Sul,2011-01-10,10427.13833333
42,S,Sul,2011-01-11,10445.96916667
46,S,Sul,2011-01-12,10417.08708333
50,S,Sul,2011-01-13,10427.45166667
54,S,Sul,2011-01-14,10654.59291667
58,S,Sul,2011-01-15,9362.05666667
62,S,Sul,2011-01-16,8108.37458333
66,S,Sul,2011-01-17,10598.13333333
70,S,Sul,2011-01-18,10588.39083333
74,S,Sul,2011-01-19,10630.51375
78,S,Sul,2011-01-20,10778.6125
82,S,Sul,2011-01-21,10641.45958333
86,S,Sul,2011-01-22,9070.76708333
90,S,Sul,2011-01-23,7842.79083333
94,S,Sul,2011-01-24,10456.54416667
98,S,Sul,2011-01-25,11015.72875
102,S,Sul,2011-01-26,11111.07625
106,S,Sul,2011-01-27,11066.21458333
110,S,Sul,2011-01-28,11036.9275
114,S,Sul,2011-01-29,9512.16166667
118,S,Sul,2011-01-30,7976.90208333
122,S,Sul,2011-01-31,10555.93208333
126,S,Sul,2011-02-01,10823.31875
130,S,Sul,2011-02-02,10332.20875
134,S,Sul,2011-02-03,10713.18625
138,S,Sul,2011-02-04,10979.39875
142,S,Sul,2011-02-05,9483.77375
146,S,Sul,2011-02-06,7926.42166667
150,S,Sul,2011-02-07,10323.855
154,S,Sul,2011-02-08,10672.93666667
158,S,Sul,2011-02-09,10684.82958333
162,S,Sul,2011-02-10,10611.8525
166,S,Sul,2011-02-11,10463.05125
170,S,Sul,2011-02-12,9139.19458333
174,S,Sul,2011-02-13,7643.59958333
178,S,Sul,2011-02-14,9907.45375
182,S,Sul,2011-02-15,10029.91708333
186,S,Sul,2011-02-16,10300.89916667
190,S,Sul,2011-02-17,10594.36541667
194,S,Sul,2011-02-18,10816.81541667
198,S,Sul,2011-02-19,9558.725
202,S,Sul,2011-02-20,8152.96291667
206,S,Sul,2011-02-21,10613.65833333
210,S,Sul,2011-02-22,10705.06583333
214,S,Sul,2011-02-23,10459.64833333
218,S,Sul,2011-02-24,10518.47875
222,S,Sul,2011-02-25,10718.03583333
226,S,Sul,2011-02-26,9362.67458333
230,S,Sul,2011-02-27,7714.73416667
234,S,Sul,2011-02-28,9883.36333333
238,S,Sul,2011-03-01,10129.92583333
242,S,Sul,2011-03-02,10111.95625
246,S,Sul,2011-03-03,10232.85833333
250,S,Sul,2011-03-04,10228.69541667
254,S,Sul,2011-03-05,8740.88125
258,S,Sul,2011-03-06,7351.45458333
262,S,Sul,2011-03-07,8836.91208333
266,S,Sul,2011-03-08,9063.42791667
270,S,Sul,2011-03-09,10346.42458333
274,S,Sul,2011-03-10,10714.62375
278,S,Sul,2011-03-11,10402.785
282,S,Sul,2011-03-12,9187.07458333
286,S,Sul,2011-03-13,7789.38416667
290,S,Sul,2011-03-14,10011.54333333
294,S,Sul,2011-03-15,10223.56
298,S,Sul,2011-03-16,10309.82916667
302,S,Sul,2011-03-17,10531.86833333
306,S,Sul,2011-03-18,10483.55458333
310,S,Sul,2011-03-19,8816.01166667
314,S,Sul,2011-03-20,7328.1325
318,S,Sul,2011-03-21,9911.53083333
322,S,Sul,2011-03-22,10461.8325
326,S,Sul,2011-03-23,10652.83458333
330,S,Sul,2011-03-24,10827.38833333
334,S,Sul,2011-03-25,10448.40208333
338,S,Sul,2011-03-26,9009.34875
342,S,Sul,2011-03-27,7374.91708333
346,S,Sul,2011-03-28,9635.45416667
350,S,Sul,2011-03-29,9733.0075
354,S,Sul,2011-03-30,9745.15416667
358,S,Sul,2011-03-31,9791.69916667
362,S,Sul,2011-04-01,9869.92291667
366,S,Sul,2011-04-02,8624.41958333
370,S,Sul,2011-04-03,7097.76458333
374,S,Sul,2011-04-04,9554.26041667
378,S,Sul,2011-04-05,9784.85416667
382,S,Sul,2011-04-06,9769.91166667
386,S,Sul,2011-04-07,9807.2875
390,S,Sul,2011-04-08,9862.00791667
394,S,Sul,2011-04-09,8609.18458333
398,S,Sul,2011-04-10,6951.64708333
402,S,Sul,2011-04-11,9505.81291667
406,S,Sul,2011-04-12,9888.275
410,S,Sul,2011-04-13,10079.27875
414,S,Sul,2011-04-14,10180.60416667
418,S,Sul,2011-04-15,9819.35666667
422,S,Sul,2011-04-16,8696.63916667
426,S,Sul,2011-04-17,7232.94541667
430,S,Sul,2011-04-18,9720.44166667
434,S,Sul,2011-04-19,9847.29208333
438,S,Sul,2011-04-20,9969.72958333
442,S,Sul,2011-04-21,7764.95458333
446,S,Sul,2011-04-22,6496.99708333
450,S,Sul,2011-04-23,6947.4075
454,S,Sul,2011-04-24,6185.55791667
458,S,Sul,2011-04-25,8911.605
462,S,Sul,2011-04-26,9380.56791667
466,S,Sul,2011-04-27,9453.89333333
470,S,Sul,2011-04-28,9539.86583333
474,S,Sul,2011-04-29,9647.4525
478,S,Sul,2011-04-30,8294.44916667
482,S,Sul,2011-05-01,6693.5725
486,S,Sul,2011-05-02,9026.90041667
490,S,Sul,2011-05-03,9359.61833333
494,S,Sul,2011-05-04,9438.10166667
498,S,Sul,2011-05-05,9504.9
502,S,Sul,2011-05-06,9554.08208333
506,S,Sul,2011-05-07,8232.39833333
510,S,Sul,2011-05-08,6810.235
514,S,Sul,2011-05-09,9250.89916667
518,S,Sul,2011-05-10,9679.86583333
522,S,Sul,2011-05-11,9656.95625
526,S,Sul,2011-05-12,9663.62625
530,S,Sul,2011-05-13,9528.42375
534,S,Sul,2011-05-14,8264.05
538,S,Sul,2011-05-15,6641.09541667
542,S,Sul,2011-05-16,8953.50625
546,S,Sul,2011-05-17,9278.02125
550,S,Sul,2011-05-18,9342.59083333
554,S,Sul,2011-05-19,9483.02375
558,S,Sul,2011-05-20,9446.66041667
562,S,Sul,2011-05-21,8190.7325
566,S,Sul,2011-05-22,6737.46458333
570,S,Sul,2011-05-23,9243.18208333
574,S,Sul,2011-05-24,9665.14625
578,S,Sul,2011-05-25,9735.58416667
582,S,Sul,2011-05-26,9592.99541667
586,S,Sul,2011-05-27,9553.7175
590,S,Sul,2011-05-28,8226.87291667
594,S,Sul,2011-05-29,6792.10083333
598,S,Sul,2011-05-30,9203.25041667
602,S,Sul,2011-05-31,9521.33541667
606,S,Sul,2011-06-01,9513.98416667
610,S,Sul,2011-06-02,9660.40541667
614,S,Sul,2011-06-03,9666.90125
618,S,Sul,2011-06-04,8326.015
622,S,Sul,2011-06-05,6885.0675
626,S,Sul,2011-06-06,9299.96583333
630,S,Sul,2011-06-07,9673.68083333
634,S,Sul,2011-06-08,9417.89208333
638,S,Sul,2011-06-09,9499.17625
642,S,Sul,2011-06-10,9526.875
646,S,Sul,2011-06-11,8263.19375
650,S,Sul,2011-06-12,6778.10291667
654,S,Sul,2011-06-13,9148.46875
658,S,Sul,2011-06-14,9593.05416667
662,S,Sul,2011-06-15,9659.87166667
666,S,Sul,2011-06-16,9599.99041667
670,S,Sul,2011-06-17,9663.62916667
674,S,Sul,2011-06-18,8200.75666667
678,S,Sul,2011-06-19,6693.0075
682,S,Sul,2011-06-20,9220.57541667
686,S,Sul,2011-06-21,9689.27416667
690,S,Sul,2011-06-22,9570.75208333
694,S,Sul,2011-06-23,7809.70875
698,S,Sul,2011-06-24,8531.02875
702,S,Sul,2011-06-25,7772.16458333
706,S,Sul,2011-06-26,6678.77541667
710,S,Sul,2011-06-27,9124.09833333
714,S,Sul,2011-06-28,9598.36583333
718,S,Sul,2011-06-29,9888.81333333
722,S,Sul,2011-06-30,9795.59208333
726,S,Sul,2011-07-01,9744.68916667
730,S,Sul,2011-07-02,8466.63125
734,S,Sul,2011-07-03,7018.52375
738,S,Sul,2011-07-04,9420.42
742,S,Sul,2011-07-05,9779.40375
746,S,Sul,2011-07-06,9730.24708333
750,S,Sul,2011-07-07,9732.05541667
754,S,Sul,2011-07-08,9648.2575
758,S,Sul,2011-07-09,8227.38208333
762,S,Sul,2011-07-10,6864.89166667
766,S,Sul,2011-07-11,9243.59458333
770,S,Sul,2011-07-12,9569.3675
774,S,Sul,2011-07-13,9599.16958333
778,S,Sul,2011-07-14,9617.33333333
782,S,Sul,2011-07-15,9441.45125
786,S,Sul,2011-07-16,8154.04375
790,S,Sul,2011-07-17,6832.83333333
794,S,Sul,2011-07-18,9081.75875
798,S,Sul,2011-07-19,9459.17625
802,S,Sul,2011-07-20,9659.83541667
806,S,Sul,2011-07-21,9691.66708333
810,S,Sul,2011-07-22,9634.28166667
814,S,Sul,2011-07-23,8505.09333333
818,S,Sul,2011-07-24,7078.18291667
822,S,Sul,2011-07-25,9230.45333333
826,S,Sul,2011-07-26,9741.51333333
830,S,Sul,2011-07-27,9884.39458333
834,S,Sul,2011-07-28,9923.88958333
838,S,Sul,2011-07-29,9958.81958333
842,S,Sul,2011-07-30,8575.27083333
846,S,Sul,2011-07-31,7413.35583333
850,S,Sul,2011-08-01,9539.41791667
854,S,Sul,2011-08-02,9618.54125
858,S,Sul,2011-08-03,9946.78208333
862,S,Sul,2011-08-04,9953.76291667
866,S,Sul,2011-08-05,9833.13625
870,S,Sul,2011-08-06,8430.64333333
874,S,Sul,2011-08-07,7059.39125
878,S,Sul,2011-08-08,9716.64958333
882,S,Sul,2011-08-09,9924.65541667
886,S,Sul,2011-08-10,9770.73541667
890,S,Sul,2011-08-11,9885.73541667
894,S,Sul,2011-08-12,9879.59208333
898,S,Sul,2011-08-13,8740.01666667
