,id_subsistema,nom_subsistema,din_instante,val_cargaenergiamwmed
2,S,Sul,2009-01-01,6085.48650667
6,S,Sul,2009-01-02,6744.07122083
10,S,Sul,2009-01-03,6408.88642083
14,S,Sul,2009-01-04,5749.4013075
18,S,Sul,2009-01-05,7483.29794833
22,S,Sul,2009-01-06,8144.5987175
26,S,Sul,2009-01-07,8717.33443583
30,S,Sul,2009-01-08,9033.88644833
34,S,Sul,2009-01-09,8996.71992333
38,S,Sul,2009-01-10,7779.11224417
42,S,Sul,2009-01-11,6446.47613417
46,S,Sul,2009-01-12,8909.60070417
50,S,Sul,2009-01-13,9042.26437667
54,S,Sul,2009-01-14,9191.23688333
58,S,Sul,2009-01-15,9297.83645417
62,S,Sul,2009-01-16,9290.34468083
66,S,Sul,2009-01-17,8079.48657583
70,S,Sul,2009-01-18,6949.4849025
74,S,Sul,2009-01-19,8985.1469075
78,S,Sul,2009-01-20,8953.45102667
82,S,Sul,2009-01-21,9044.663785
86,S,Sul,2009-01-22,9204.38131167
90,S,Sul,2009-01-23,9255.60477833
94,S,Sul,2009-01-24,8011.71934833
98,S,Sul,2009-01-25,6971.27755833
102,S,Sul,2009-01-26,9416.78105167
106,S,Sul,2009-01-27,9737.12908167
110,S,Sul,2009-01-28,9637.62808083
114,S,Sul,2009-01-29,9392.48887083
118,S,Sul,2009-01-30,9517.7656875
122,S,Sul,2009-01-31,8214.01208333
126,S,Sul,2009-02-01,7017.90875
130,S,Sul,2009-02-02,9107.76541667
134,S,Sul,2009-02-03,9678.31458333
138,S,Sul,2009-02-04,9673.36125
142,S,Sul,2009-02-05,9684.435
146,S,Sul,2009-02-06,9848.43708333
150,S,Sul,2009-02-07,8622.71583333
154,S,Sul,2009-02-08,7372.44583333
158,S,Sul,2009-02-09,9788.35041667
162,S,Sul,2009-02-10,10065.153375
166,S,Sul,2009-02-11,9827.32625
170,S,Sul,2009-02-12,9396.44875
174,S,Sul,2009-02-13,9409.19458333
178,S,Sul,2009-02-14,8211.196125
182,S,Sul,2009-02-15,7112.89816667
186,S,Sul,2009-02-16,9517.03745833
190,S,Sul,2009-02-17,9863.26858333
194,S,Sul,2009-02-18,10081.10454167
198,S,Sul,2009-02-19,10045.07066667
202,S,Sul,2009-02-20,9864.06075
206,S,Sul,2009-02-21,8202.675
210,S,Sul,2009-02-22,6981.65916667
214,S,Sul,2009-02-23,8139.45879167
218,S,Sul,2009-02-24,7790.346125
222,S,Sul,2009-02-25,8648.665625
226,S,Sul,2009-02-26,8995.11791667
230,S,Sul,2009-02-27,9116.22816667
234,S,Sul,2009-02-28,8075.58804167
238,S,Sul,2009-03-01,7185.12466667
242,S,Sul,2009-03-02,9442.218875
246,S,Sul,2009-03-03,9786.033375
250,S,Sul,2009-03-04,10093.382625
254,S,Sul,2009-03-05,10180.12666667
258,S,Sul,2009-03-06,9998.94929167
262,S,Sul,2009-03-07,8557.61275
266,S,Sul,2009-03-08,7224.30245833
270,S,Sul,2009-03-09,9121.28879167
274,S,Sul,2009-03-10,9549.58375
278,S,Sul,2009-03-11,9654.1875
282,S,Sul,2009-03-12,9758.26045833
286,S,Sul,2009-03-13,9659.31229167
290,S,Sul,2009-03-14,8375.044375
294,S,Sul,2009-03-15,7059.45525
298,S,Sul,2009-03-16,9096.76429167
302,S,Sul,2009-03-17,9478.95925
306,S,Sul,2009-03-18,9468.77758333
310,S,Sul,2009-03-19,9529.379625
314,S,Sul,2009-03-20,9446.50883333
318,S,Sul,2009-03-21,8400.74375
322,S,Sul,2009-03-22,7110.36108333
326,S,Sul,2009-03-23,9469.798875
330,S,Sul,2009-03-24,9717.08591667
334,S,Sul,2009-03-25,9612.56895833
338,S,Sul,2009-03-26,9685.04775
342,S,Sul,2009-03-27,9627.93216667
346,S,Sul,2009-03-28,8414.718625
350,S,Sul,2009-03-29,7657.85075
354,S,Sul,2009-03-30,9624.41145833
358,S,Sul,2009-03-31,9974.43475
362,S,Sul,2009-04-01,9669.07233333
366,S,Sul,2009-04-02,9456.49625
370,S,Sul,2009-04-03,9583.62458333
374,S,Sul,2009-04-04,9007.46541667
378,S,Sul,2009-04-05,7038.14666667
382,S,Sul,2009-04-06,9350.87458333
386,S,Sul,2009-04-07,9795.9125
390,S,Sul,2009-04-08,9662.37708333
394,S,Sul,2009-04-09,9349.66708333
398,S,Sul,2009-04-10,6689.03
402,S,Sul,2009-04-11,7023.33166667
406,S,Sul,2009-04-12,6426.63625
410,S,Sul,2009-04-13,9150.33708333
414,S,Sul,2009-04-14,9646.04541667
418,S,Sul,2009-04-15,9409.301125
422,S,Sul,2009-04-16,9358.56845833
426,S,Sul,2009-04-17,9187.44545833
430,S,Sul,2009-04-18,7998.59725
434,S,Sul,2009-04-19,6544.023
438,S,Sul,2009-04-20,7920.551
442,S,Sul,2009-04-21,7373.92029167
446,S,Sul,2009-04-22,8750.78491667
450,S,Sul,2009-04-23,8847.11266667
454,S,Sul,2009-04-24,8883.36591667
458,S,Sul,2009-04-25,7842.99175
462,S,Sul,2009-04-26,6507.059875
466,S,Sul,2009-04-27,8739.58566667
470,S,Sul,2009-04-28,8968.89279167
474,S,Sul,2009-04-29,9090.93741667
478,S,Sul,2009-04-30,8858.28183333
482,S,Sul,2009-05-01,6911.915
486,S,Sul,2009-05-02,6990.50458333
490,S,Sul,2009-05-03,6340.50833333
494,S,Sul,2009-05-04,8656.97208333
498,S,Sul,2009-05-05,9090.14708333
502,S,Sul,2009-05-06,9010.33708333
506,S,Sul,2009-05-07,8979.84916667
510,S,Sul,2009-05-08,9049.75041667
514,S,Sul,2009-05-09,7890.95458333
518,S,Sul,2009-05-10,6470.55875
522,S,Sul,2009-05-11,8909.85791667
526,S,Sul,2009-05-12,9300.71541667
530,S,Sul,2009-05-13,9224.89416667
534,S,Sul,2009-05-14,8991.25541667
538,S,Sul,2009-05-15,8505.07675
542,S,Sul,2009-05-16,7358.83995833
546,S,Sul,2009-05-17,6101.91191667
550,S,Sul,2009-05-18,8394.004
554,S,Sul,2009-05-19,8825.109375
558,S,Sul,2009-05-20,8905.21708333
562,S,Sul,2009-05-21,8921.07416667
566,S,Sul,2009-05-22,8930.2375
570,S,Sul,2009-05-23,7807.72458333
574,S,Sul,2009-05-24,6502.58375
578,S,Sul,2009-05-25,8655.28125
582,S,Sul,2009-05-26,8825.1275
586,S,Sul,2009-05-27,8971.4375
590,S,Sul,2009-05-28,8879.30708333
594,S,Sul,2009-05-29,8860.37166667
598,S,Sul,2009-05-30,7690.59416667
602,S,Sul,2009-05-31,6228.96458333
606,S,Sul,2009-06-01,8185.347125
610,S,Sul,2009-06-02,8583.34308333
614,S,Sul,2009-06-03,8695.97995833
618,S,Sul,2009-06-04,8792.23841667
622,S,Sul,2009-06-05,8786.81975
626,S,Sul,2009-06-06,7721.45095833
630,S,Sul,2009-06-07,6472.51808333
634,S,Sul,2009-06-08,8617.168375
638,S,Sul,2009-06-09,9040.470625
642,S,Sul,2009-06-10,9003.32525
646,S,Sul,2009-06-11,7400.50466667
650,S,Sul,2009-06-12,8238.90529167
654,S,Sul,2009-06-13,7466.81841667
658,S,Sul,2009-06-14,6337.00179167
662,S,Sul,2009-06-15,8530.326875
666,S,Sul,2009-06-16,9036.53929167
670,S,Sul,2009-06-17,8884.40054167
674,S,Sul,2009-06-18,8815.68833333
678,S,Sul,2009-06-19,8693.53791667
682,S,Sul,2009-06-20,7708.051125
686,S,Sul,2009-06-21,6405.944875
690,S,Sul,2009-06-22,8628.03925
694,S,Sul,2009-06-23,9014.67245833
698,S,Sul,2009-06-24,8976.79991667
702,S,Sul,2009-06-25,8998.52454167
706,S,Sul,2009-06-26,8969.49691667
710,S,Sul,2009-06-27,7918.700125
714,S,Sul,2009-06-28,6524.27691667
718,S,Sul,2009-06-29,8517.137125
722,S,Sul,2009-06-30,8854.05083333
726,S,Sul,2009-07-01,8844.15458333
730,S,Sul,2009-07-02,8910.36166667
734,S,Sul,2009-07-03,8903.415
738,S,Sul,2009-07-04,7736.48791667
742,S,Sul,2009-07-05,6452.05
746,S,Sul,2009-07-06,8655.42041667
750,S,Sul,2009-07-07,8902.47958333
754,S,Sul,2009-07-08,8839.44833333
758,S,Sul,2009-07-09,8829.79458333
762,S,Sul,2009-07-10,8724.48583333
766,S,Sul,2009-07-11,7457.71916667
770,S,Sul,2009-07-12,5983.16541667
774,S,Sul,2009-07-13,8159.67083333
778,S,Sul,2009-07-14,8548.235
782,S,Sul,2009-07-15,8741.94291667
786,S,Sul,2009-07-16,8804.22791667
790,S,Sul,2009-07-17,8598.19375
794,S,Sul,2009-07-18,7425.68833333
798,S,Sul,2009-07-19,6048.68041667
802,S,Sul,2009-07-20,8097.04625
806,S,Sul,2009-07-21,8492.1975
810,S,Sul,2009-07-22,8498.12583333
814,S,Sul,2009-07-23,8645.67958333
818,S,Sul,2009-07-24,8548.60041667
822,S,Sul,2009-07-25,7374.56083333
826,S,Sul,2009-07-26,6223.68208333
830,S,Sul,2009-07-27,8490.28041667
834,S,Sul,2009-07-28,8880.48125
838,S,Sul,2009-07-29,8761.91041667
842,S,Sul,2009-07-30,8770.46333333
846,S,Sul,2009-07-31,8837.88208333
850,S,Sul,2009-08-01,7566.36625
854,S,Sul,2009-08-02,6227.0
858,S,Sul,2009-08-03,8211.77666667
862,S,Sul,2009-08-04,8466.96291667
866,S,Sul,2009-08-05,8599.28208333
870,S,Sul,2009-08-06,8609.04
874,S,Sul,2009-08-07,8671.80166667
878,S,Sul,2009-08-08,7558.83416667
882,S,Sul,2009-08-09,6199.335
886,S,Sul,2009-08-10,8195.77666667
890,S,Sul,2009-08-11,8539.94208333
894,S,Sul,2009-08-12,8544.10833333
898,S,Sul,2009-08-13,8594.44708333
902,S,Sul,2009-08-14,8584.62208333
906,S,Sul,2009-08-15,7462.46125
910,S,Sul,2009-08-16,6163.625
914,S,Sul,2009-08-17,8371.32708333
918,S,Sul,2009-08-18,8701.08666667
922,S,Sul,2009-08-19,8652.205
926,S,Sul,2009-08-20,8613.73
930,S,Sul,2009-08-21,8430.42875
934,S,Sul,2009-08-22,7307.28041667
938,S,Sul,2009-08-23,6161.18083333
942,S,Sul,2009-08-24,8246.71708333
946,S,Sul,2009-08-25,8569.10583333
950,S,Sul,2009-08-26,8541.97041667
954,S,Sul,2009-08-27,8656.64375
958,S,Sul,2009-08-28,8670.73208333
962,S,Sul,2009-08-29,7626.32208333
966,S,Sul,2009-08-30,6277.76625
970,S,Sul,2009-08-31,8497.71083333
974,S,Sul,2009-09-01,8859.24541667
978,S,Sul,2009-09-02,8983.50791667
982,S,Sul,2009-09-03,8864.63708333
986,S,Sul,2009-09-04,8707.96791667
990,S,Sul,2009-09-05,7460.63625
994,S,Sul,2009-09-06,6011.17416667
998,S,Sul,2009-09-07,6306.74083333
1002,S,Sul,2009-09-08,7926.83875
1006,S,Sul,2009-09-09,8627.33583333
1010,S,Sul,2009-09-10,8670.95125
1014,S,Sul,2009-09-11,8694.43916667
1018,S,Sul,2009-09-12,7647.59833333
1022,S,Sul,2009-09-13,6165.83708333
1026,S,Sul,2009-09-14,8197.68666667
1030,S,Sul,2009-09-15,8560.80916667
1034,S,Sul,2009-09-16,8739.83041667
1038,S,Sul,2009-09-17,8715.33333333
1042,S,Sul,2009-09-18,8660.02291667
1046,S,Sul,2009-09-19,7486.98916667
1050,S,Sul,2009-09-20,6004.42833333
1054,S,Sul,2009-09-21,8144.00708333
1058,S,Sul,2009-09-22,8669.20916667
1062,S,Sul,2009-09-23,8703.42625
1066,S,Sul,2009-09-24,8534.945
1070,S,Sul,2009-09-25,8477.06333333
1074,S,Sul,2009-09-26,7573.85208333
1078,S,Sul,2009-09-27,6423.05333333
1082,S,Sul,2009-09-28,8506.04958333
1086,S,Sul,2009-09-29,8532.62416667
1090,S,Sul,2009-09-30,8532.77833333
1094,S,Sul,2009-10-01,8661.91958333
1098,S,Sul,2009-10-02,8552.36583333
1102,S,Sul,2009-10-03,7464.4675
1106,S,Sul,2009-10-04,6329.26875
1110,S,Sul,2009-10-05,8606.85875
1114,S,Sul,2009-10-06,8768.70041667
1118,S,Sul,2009-10-07,8791.47125
1122,S,Sul,2009-10-08,8672.04583333
1126,S,Sul,2009-10-09,8613.42041667
1130,S,Sul,2009-10-10,7455.42625
1134,S,Sul,2009-10-11,6122.24666667
1138,S,Sul,2009-10-12,6241.725
1142,S,Sul,2009-10-13,8391.76375
1146,S,Sul,2009-10-14,8763.79416667
1150,S,Sul,2009-10-15,8678.44833333
1154,S,Sul,2009-10-16,8719.6825
1158,S,Sul,2009-10-17,7735.39791667
1162,S,Sul,2009-10-18,6061.53916667
1166,S,Sul,2009-10-19,8401.84208333
1170,S,Sul,2009-10-20,8735.32833333
1174,S,Sul,2009-10-21,8768.67375
1178,S,Sul,2009-10-22,8852.74958333
1182,S,Sul,2009-10-23,8930.32625
1186,S,Sul,2009-10-24,7917.83291667
1190,S,Sul,2009-10-25,6587.79166667
1194,S,Sul,2009-10-26,8556.94666667
1198,S,Sul,2009-10-27,8719.54541667
1202,S,Sul,2009-10-28,8823.12375
1206,S,Sul,2009-10-29,9094.3325
1210,S,Sul,2009-10-30,9289.45833333
1214,S,Sul,2009-10-31,8155.3925
1218,S,Sul,2009-11-01,6723.64
1222,S,Sul,2009-11-02,7043.90958333
1226,S,Sul,2009-11-03,9493.75541667
1230,S,Sul,2009-11-04,9762.7325
1234,S,Sul,2009-11-05,9889.12666667
1238,S,Sul,2009-11-06,9725.72541667
1242,S,Sul,2009-11-07,8414.35625
1246,S,Sul,2009-11-08,6582.84
1250,S,Sul,2009-11-09,8842.16416667
1254,S,Sul,2009-11-10,9216.81375
1258,S,Sul,2009-11-11,9079.46208333
1262,S,Sul,2009-11-12,9385.94083333
1266,S,Sul,2009-11-13,9576.81125
1270,S,Sul,2009-11-14,8225.57875
1274,S,Sul,2009-11-15,6643.65041667
1278,S,Sul,2009-11-16,8735.31791667
1282,S,Sul,2009-11-17,9316.1375
1286,S,Sul,2009-11-18,9438.32958333
1290,S,Sul,2009-11-19,9382.55958333
1294,S,Sul,2009-11-20,9256.99791667
1298,S,Sul,2009-11-21,7929.09
1302,S,Sul,2009-11-22,6562.18875
1306,S,Sul,2009-11-23,9064.83583333
1310,S,Sul,2009-11-24,9567.78208333
1314,S,Sul,2009-11-25,9747.17333333
1318,S,Sul,2009-11-26,9858.4275
1322,S,Sul,2009-11-27,9723.03041667
1326,S,Sul,2009-11-28,8308.34875
1330,S,Sul,2009-11-29,6958.08833333
1334,S,Sul,2009-11-30,9266.34041667
1338,S,Sul,2009-12-01,9569.36833333
1342,S,Sul,2009-12-02,9582.65958333
1346,S,Sul,2009-12-03,9381.40166667
