,id_subsistema,nom_subsistema,din_instante,val_cargaenergiamwmed
206,S,Sul,2018-02-21,12765.486375
210,S,Sul,2018-02-22,12634.37220833
214,S,Sul,2018-02-23,12650.87725
218,S,Sul,2018-02-24,11176.4645
222,S,Sul,2018-02-25,9922.785875
226,S,Sul,2018-02-26,13029.57379167
230,S,Sul,2018-02-27,13220.184375
234,S,Sul,2018-02-28,13124.26783333
238,S,Sul,2018-03-01,13535.453
242,S,Sul,2018-03-02,13617.922625
246,S,Sul,2018-03-03,11634.917375
250,S,Sul,2018-03-04,10107.48195833
254,S,Sul,2018-03-05,13303.394
258,S,Sul,2018-03-06,13494.51066667
262,S,Sul,2018-03-07,12943.257
266,S,Sul,2018-03-08,12774.003375
270,S,Sul,2018-03-09,12784.18929167
274,S,Sul,2018-03-10,11461.70966667
278,S,Sul,2018-03-11,10564.63745833
282,S,Sul,2018-03-12,12888.33970833
286,S,Sul,2018-03-13,13006.84225
290,S,Sul,2018-03-14,13131.05833333
294,S,Sul,2018-03-15,12592.56545833
298,S,Sul,2018-03-16,12328.890375
302,S,Sul,2018-03-17,11160.008625
306,S,Sul,2018-03-18,10375.70016667
310,S,Sul,2018-03-19,12859.574
314,S,Sul,2018-03-20,12306.5695
318,S,Sul,2018-03-21,11915.18595833
322,S,Sul,2018-03-22,11938.24520833
326,S,Sul,2018-03-23,12502.80291667
330,S,Sul,2018-03-24,11115.663125
334,S,Sul,2018-03-25,8912.61975
338,S,Sul,2018-03-26,11039.32866667
342,S,Sul,2018-03-27,11639.906125
346,S,Sul,2018-03-28,12047.145625
350,S,Sul,2018-03-29,12097.280375
354,S,Sul,2018-03-30,9225.387375
358,S,Sul,2018-03-31,9321.32595833
362,S,Sul,2018-04-01,8450.11183333
366,S,Sul,2018-04-02,11486.35675
370,S,Sul,2018-04-03,12031.489125
374,S,Sul,2018-04-04,12092.32991667
378,S,Sul,2018-04-05,12115.459
382,S,Sul,2018-04-06,12161.70970833
386,S,Sul,2018-04-07,10775.84033333
390,S,Sul,2018-04-08,9590.99583333
394,S,Sul,2018-04-09,12524.79425
398,S,Sul,2018-04-10,12931.50320833
402,S,Sul,2018-04-11,13145.3155
406,S,Sul,2018-04-12,13197.49975
410,S,Sul,2018-04-13,12537.64129167
414,S,Sul,2018-04-14,10384.527
418,S,Sul,2018-04-15,8652.25095833
422,S,Sul,2018-04-16,11289.07641667
426,S,Sul,2018-04-17,11723.69558333
430,S,Sul,2018-04-18,12017.1225
434,S,Sul,2018-04-19,12345.47641667
438,S,Sul,2018-04-20,12390.2115
442,S,Sul,2018-04-21,9890.90791667
446,S,Sul,2018-04-22,9124.33325
450,S,Sul,2018-04-23,12093.76604167
454,S,Sul,2018-04-24,12608.78333333
458,S,Sul,2018-04-25,12853.94070833
462,S,Sul,2018-04-26,12821.25895833
466,S,Sul,2018-04-27,12726.92749976
470,S,Sul,2018-04-28,11150.46875
474,S,Sul,2018-04-29,9664.637375
478,S,Sul,2018-04-30,11537.08475
482,S,Sul,2018-05-01,9788.35645833
486,S,Sul,2018-05-02,11868.00304167
490,S,Sul,2018-05-03,12369.116
494,S,Sul,2018-05-04,12394.204625
498,S,Sul,2018-05-05,10615.50858333
502,S,Sul,2018-05-06,9066.217125
506,S,Sul,2018-05-07,11593.72008333
510,S,Sul,2018-05-08,11854.04966667
514,S,Sul,2018-05-09,11926.49908333
518,S,Sul,2018-05-10,12052.41975
522,S,Sul,2018-05-11,11802.202875
526,S,Sul,2018-05-12,9920.23679167
530,S,Sul,2018-05-13,8371.84429167
534,S,Sul,2018-05-14,11188.30420827
538,S,Sul,2018-05-15,11699.82896006
542,S,Sul,2018-05-16,11456.80708327
546,S,Sul,2018-05-17,11475.96991667
550,S,Sul,2018-05-18,11475.50679167
554,S,Sul,2018-05-19,9396.22595833
558,S,Sul,2018-05-20,8072.88
562,S,Sul,2018-05-21,10671.70458333
566,S,Sul,2018-05-22,11031.06258333
570,S,Sul,2018-05-23,10896.75883333
574,S,Sul,2018-05-24,10499.31058333
578,S,Sul,2018-05-25,10099.79241667
582,S,Sul,2018-05-26,8584.27695833
586,S,Sul,2018-05-27,7668.74829167
590,S,Sul,2018-05-28,9231.07645833
594,S,Sul,2018-05-29,9107.836375
598,S,Sul,2018-05-30,9000.71433333
602,S,Sul,2018-05-31,8162.383
606,S,Sul,2018-06-01,9230.42016667
610,S,Sul,2018-06-02,8839.92125
614,S,Sul,2018-06-03,8123.599125
618,S,Sul,2018-06-04,10563.78395833
622,S,Sul,2018-06-05,11070.02095833
626,S,Sul,2018-06-06,11189.30304167
630,S,Sul,2018-06-07,11357.17604167
634,S,Sul,2018-06-08,11289.563
638,S,Sul,2018-06-09,9849.78654167
642,S,Sul,2018-06-10,8476.02491667
646,S,Sul,2018-06-11,11047.90620833
650,S,Sul,2018-06-12,11294.22454167
654,S,Sul,2018-06-13,11162.23079167
658,S,Sul,2018-06-14,11504.41120833
662,S,Sul,2018-06-15,11721.26679167
666,S,Sul,2018-06-16,10396.34954167
670,S,Sul,2018-06-17,8851.04666667
674,S,Sul,2018-06-18,11370.52575
678,S,Sul,2018-06-19,11614.301
682,S,Sul,2018-06-20,11478.28845833
686,S,Sul,2018-06-21,11315.65833333
690,S,Sul,2018-06-22,11163.21283333
694,S,Sul,2018-06-23,9972.715375
698,S,Sul,2018-06-24,8656.47816667
702,S,Sul,2018-06-25,11276.38379167
706,S,Sul,2018-06-26,11491.45129167
710,S,Sul,2018-06-27,11243.89083333
714,S,Sul,2018-06-28,11505.60920833
718,S,Sul,2018-06-29,11366.47016667
722,S,Sul,2018-06-30,9826.85791667
726,S,Sul,2018-07-01,8392.74075
730,S,Sul,2018-07-02,10779.96745833
734,S,Sul,2018-07-03,11489.342625
738,S,Sul,2018-07-04,11707.91416667
742,S,Sul,2018-07-05,11607.599875
746,S,Sul,2018-07-06,11136.87666667
750,S,Sul,2018-07-07,9803.55875
754,S,Sul,2018-07-08,8480.15116667
758,S,Sul,2018-07-09,11124.82520833
762,S,Sul,2018-07-10,11538.73525
766,S,Sul,2018-07-11,11590.35670833
770,S,Sul,2018-07-12,11602.10362492
774,S,Sul,2018-07-13,11474.37137598
778,S,Sul,2018-07-14,9900.78254023
782,S,Sul,2018-07-15,8488.18483333
786,S,Sul,2018-07-16,11187.74845833
790,S,Sul,2018-07-17,11594.10608333
794,S,Sul,2018-07-18,11495.81033333
798,S,Sul,2018-07-19,11499.51620833
802,S,Sul,2018-07-20,11494.17491643
806,S,Sul,2018-07-21,9787.496
810,S,Sul,2018-07-22,8412.623625
814,S,Sul,2018-07-23,11195.44458333
818,S,Sul,2018-07-24,11790.6705
822,S,Sul,2018-07-25,11616.203
826,S,Sul,2018-07-26,11484.91225
830,S,Sul,2018-07-27,11428.528875
834,S,Sul,2018-07-28,9893.89666667
838,S,Sul,2018-07-29,8480.51833333
842,S,Sul,2018-07-30,11071.036875
846,S,Sul,2018-07-31,11452.29283333
850,S,Sul,2018-08-01,11578.27954167
854,S,Sul,2018-08-02,11509.7335
858,S,Sul,2018-08-03,11323.71816667
862,S,Sul,2018-08-04,9587.46141667
866,S,Sul,2018-08-05,8308.99525
870,S,Sul,2018-08-06,10927.27195833
874,S,Sul,2018-08-07,11284.42658333
878,S,Sul,2018-08-08,11324.648375
882,S,Sul,2018-08-09,11509.32816667
886,S,Sul,2018-08-10,11456.98070833
890,S,Sul,2018-08-11,9826.4155
894,S,Sul,2018-08-12,8267.24554167
898,S,Sul,2018-08-13,10974.97645833
902,S,Sul,2018-08-14,11380.55070921
906,S,Sul,2018-08-15,11489.84641667
910,S,Sul,2018-08-16,11503.82116667
914,S,Sul,2018-08-17,11325.96354167
918,S,Sul,2018-08-18,9782.727
922,S,Sul,2018-08-19,8502.761625
926,S,Sul,2018-08-20,11328.105625
930,S,Sul,2018-08-21,11614.31691667
934,S,Sul,2018-08-22,11489.31329167
938,S,Sul,2018-08-23,11173.358625
942,S,Sul,2018-08-24,11138.67937768
946,S,Sul,2018-08-25,8025.58570833
950,S,Sul,2018-08-26,8244.81570833
954,S,Sul,2018-08-27,10922.20708333
958,S,Sul,2018-08-28,11281.454375
962,S,Sul,2018-08-29,11401.66666667
966,S,Sul,2018-08-30,11468.70454167
970,S,Sul,2018-08-31,11569.75220833
974,S,Sul,2018-09-01,9779.8235
978,S,Sul,2018-09-02,8379.146375
982,S,Sul,2018-09-03,10800.56691667
986,S,Sul,2018-09-04,11002.27275
990,S,Sul,2018-09-05,10893.87841667
994,S,Sul,2018-09-06,10797.27054167
998,S,Sul,2018-09-07,8948.55258333
1002,S,Sul,2018-09-08,8687.448125
1006,S,Sul,2018-09-09,8016.51225
1010,S,Sul,2018-09-10,10826.84945833
1014,S,Sul,2018-09-11,11187.574
1018,S,Sul,2018-09-12,11350.9675
1022,S,Sul,2018-09-13,11386.30254167
1026,S,Sul,2018-09-14,11370.74804167
1030,S,Sul,2018-09-15,9871.39229167
1034,S,Sul,2018-09-16,8334.55108333
1038,S,Sul,2018-09-17,11031.79825
1042,S,Sul,2018-09-18,11383.24325
1046,S,Sul,2018-09-19,11520.57458333
1050,S,Sul,2018-09-20,10721.27791667
1054,S,Sul,2018-09-21,11243.53454167
1058,S,Sul,2018-09-22,10207.62883333
1062,S,Sul,2018-09-23,8813.045875
1066,S,Sul,2018-09-24,11419.140875
1070,S,Sul,2018-09-25,11756.90658333
1074,S,Sul,2018-09-26,11738.53608333
1078,S,Sul,2018-09-27,11580.90633333
1082,S,Sul,2018-09-28,11622.332
1086,S,Sul,2018-09-29,10337.24441667
1090,S,Sul,2018-09-30,8681.86479167
1094,S,Sul,2018-10-01,11562.23358333
1098,S,Sul,2018-10-02,11731.9075
1102,S,Sul,2018-10-03,11588.885
1106,S,Sul,2018-10-04,11369.37379167
1110,S,Sul,2018-10-05,11389.66
1114,S,Sul,2018-10-06,9610.754375
1118,S,Sul,2018-10-07,8245.84841667
1122,S,Sul,2018-10-08,11130.81758333
1126,S,Sul,2018-10-09,11783.68887521
1130,S,Sul,2018-10-10,11627.22708333
1134,S,Sul,2018-10-11,11294.176375
1138,S,Sul,2018-10-12,9223.31291667
1142,S,Sul,2018-10-13,9129.67033333
1146,S,Sul,2018-10-14,8257.244875
1150,S,Sul,2018-10-15,10995.781625
1154,S,Sul,2018-10-16,11614.04066667
1158,S,Sul,2018-10-17,11863.87845833
1162,S,Sul,2018-10-18,11631.86595833
1166,S,Sul,2018-10-19,11538.44604167
1170,S,Sul,2018-10-20,9793.98908333
1174,S,Sul,2018-10-21,8238.70154167
1178,S,Sul,2018-10-22,11296.56425
1182,S,Sul,2018-10-23,11674.20141667
1186,S,Sul,2018-10-24,11561.69133333
1190,S,Sul,2018-10-25,11581.93583333
1194,S,Sul,2018-10-26,11574.578875
1198,S,Sul,2018-10-27,9737.561875
1202,S,Sul,2018-10-28,8068.14679167
1206,S,Sul,2018-10-29,10947.00991667
1210,S,Sul,2018-10-30,11907.98533322
1214,S,Sul,2018-10-31,11461.42879167
1218,S,Sul,2018-11-01,11040.146375
1222,S,Sul,2018-11-02,9054.894875
1226,S,Sul,2018-11-03,9190.53100069
1230,S,Sul,2018-11-04,8314.64278275
1234,S,Sul,2018-11-05,11258.10149816
1238,S,Sul,2018-11-06,11880.75158333
1242,S,Sul,2018-11-07,11902.62916667
1246,S,Sul,2018-11-08,11723.316625
1250,S,Sul,2018-11-09,11931.6825
1254,S,Sul,2018-11-10,10825.695375
1258,S,Sul,2018-11-11,9649.65495833
1262,S,Sul,2018-11-12,12952.13283333
1266,S,Sul,2018-11-13,13445.51845833
1270,S,Sul,2018-11-14,12841.82295833
1274,S,Sul,2018-11-15,10811.82208333
1278,S,Sul,2018-11-16,11703.01870833
1282,S,Sul,2018-11-17,10338.56725
1286,S,Sul,2018-11-18,8780.22020833
1290,S,Sul,2018-11-19,11181.0755
1294,S,Sul,2018-11-20,11759.49158333
1298,S,Sul,2018-11-21,12091.62779167
1302,S,Sul,2018-11-22,12609.75120833
1306,S,Sul,2018-11-23,12784.19862554
1310,S,Sul,2018-11-24,10667.19866667
1314,S,Sul,2018-11-25,9017.94658333
1318,S,Sul,2018-11-26,11701.76504167
1322,S,Sul,2018-11-27,12163.63091667
1326,S,Sul,2018-11-28,12296.01908333
1330,S,Sul,2018-11-29,12630.14591667
1334,S,Sul,2018-11-30,12658.18025
1338,S,Sul,2018-12-01,10758.89808333
1342,S,Sul,2018-12-02,8907.15595833
1346,S,Sul,2018-12-03,11439.48141667
1350,S,Sul,2018-12-04,12003.641
1354,S,Sul,2018-12-05,12416.42316667
1358,S,Sul,2018-12-06,12536.94679167
1362,S,Sul,2018-12-07,12046.67495836
1366,S,Sul,2018-12-08,10265.52045833
1370,S,Sul,2018-12-09,9130.55666667
1374,S,Sul,2018-12-10,12792.18454167
1378,S,Sul,2018-12-11,14059.77366497
1382,S,Sul,2018-12-12,14095.62629167
1386,S,Sul,2018-12-13,14103.88616667
1390,S,Sul,2018-12-14,14087.19675
1394,S,Sul,2018-12-15,11773.966
1398,S,Sul,2018-12-16,10358.50166667
1402,S,Sul,2018-12-17,13757.66258333
1406,S,Sul,2018-12-18,13166.14033318
1410,S,Sul,2018-12-19,12815.52983331
1414,S,Sul,2018-12-20,12633.68908322
1418,S,Sul,2018-12-21,11714.23079097
1422,S,Sul,2018-12-22,10418.56045833
1426,S,Sul,2018-12-23,9465.84445833
1430,S,Sul,2018-12-24,9465.65020833
1434,S,Sul,2018-12-25,8293.97591667
1438,S,Sul,2018-12-26,10423.81225
1442,S,Sul,2018-12-27,11186.16908333
1446,S,Sul,2018-12-28,11683.49916667
1450,S,Sul,2018-12-29,11013.94358333
1454,S,Sul,2018-12-30,10313.98570833
1458,S,Sul,2018-12-31,10385.11866667
