,id_subsistema,nom_subsistema,din_instante,val_cargaenergiamwmed
2,S,Sul,2022-01-01,9892.03791667
6,S,Sul,2022-01-02,10932.61854167
10,S,Sul,2022-01-03,13622.07341667
14,S,Sul,2022-01-04,13947.35933333
18,S,Sul,2022-01-05,13600.00045833
22,S,Sul,2022-01-06,12916.30154167
26,S,Sul,2022-01-07,12635.79425
30,S,Sul,2022-01-08,11234.50275
34,S,Sul,2022-01-09,10008.87183333
38,S,Sul,2022-01-10,13015.44604167
42,S,Sul,2022-01-11,14007.74558333
46,S,Sul,2022-01-12,14496.39745833
50,S,Sul,2022-01-13,14619.48133333
54,S,Sul,2022-01-14,15056.54241667
58,S,Sul,2022-01-15,13438.65591667
62,S,Sul,2022-01-16,11939.35920833
66,S,Sul,2022-01-17,14839.69425
70,S,Sul,2022-01-18,15099.88958333
74,S,Sul,2022-01-19,15639.573875
78,S,Sul,2022-01-20,16211.40595833
82,S,Sul,2022-01-21,16082.350375
86,S,Sul,2022-01-22,14285.5935
90,S,Sul,2022-01-23,12979.07733333
94,S,Sul,2022-01-24,16219.35104167
98,S,Sul,2022-01-25,16176.98766667
102,S,Sul,2022-01-26,16214.91404167
106,S,Sul,2022-01-27,14837.46145833
110,S,Sul,2022-01-28,13116.38170833
114,S,Sul,2022-01-29,11266.188625
118,S,Sul,2022-01-30,9918.63116667
122,S,Sul,2022-01-31,13359.83445833
126,S,Sul,2022-02-01,14187.800625
130,S,Sul,2022-02-02,14646.09266667
134,S,Sul,2022-02-03,15239.14554167
138,S,Sul,2022-02-04,14777.66741667
142,S,Sul,2022-02-05,12535.88879167
146,S,Sul,2022-02-06,10282.30733333
150,S,Sul,2022-02-07,12824.1295
154,S,Sul,2022-02-08,13427.25816667
158,S,Sul,2022-02-09,13722.75116667
162,S,Sul,2022-02-10,14135.502375
166,S,Sul,2022-02-11,14563.02679167
170,S,Sul,2022-02-12,12765.36333333
174,S,Sul,2022-02-13,11139.919125
