,id_subsistema,nom_subsistema,din_instante,val_cargaenergiamwmed
2,S,Sul,2013-01-01 00:00:00,6551.50754167
6,S,Sul,2013-01-02 00:00:00,8364.0205
10,S,Sul,2013-01-03 00:00:00,9471.33279167
14,S,Sul,2013-01-04 00:00:00,10107.397125
18,S,Sul,2013-01-05 00:00:00,9368.90041667
22,S,Sul,2013-01-06 00:00:00,8114.73104167
26,S,Sul,2013-01-07 00:00:00,10533.99883333
30,S,Sul,2013-01-08 00:00:00,10822.301625
34,S,Sul,2013-01-09 00:00:00,11062.1145
38,S,Sul,2013-01-10 00:00:00,10947.90958333
42,S,Sul,2013-01-11 00:00:00,10790.17045833
46,S,Sul,2013-01-12 00:00:00,9574.09879167
50,S,Sul,2013-01-13 00:00:00,8407.47141667
54,S,Sul,2013-01-14 00:00:00,11093.48891667
58,S,Sul,2013-01-15 00:00:00,11681.63475
62,S,Sul,2013-01-16 00:00:00,11548.06804167
66,S,Sul,2013-01-17 00:00:00,11951.38716667
70,S,Sul,2013-01-18 00:00:00,11897.986375
74,S,Sul,2013-01-19 00:00:00,10123.57783333
78,S,Sul,2013-01-20 00:00:00,8548.42754167
82,S,Sul,2013-01-21 00:00:00,10945.456375
86,S,Sul,2013-01-22 00:00:00,11445.03820833
90,S,Sul,2013-01-23 00:00:00,11708.96975
94,S,Sul,2013-01-24 00:00:00,12169.77825
98,S,Sul,2013-01-25 00:00:00,11788.5465
102,S,Sul,2013-01-26 00:00:00,9978.84925
106,S,Sul,2013-01-27 00:00:00,8479.56479167
110,S,Sul,2013-01-28 00:00:00,11405.72591667
114,S,Sul,2013-01-29 00:00:00,12089.329625
118,S,Sul,2013-01-30 00:00:00,12234.30425
122,S,Sul,2013-01-31 00:00:00,12623.26154167
126,S,Sul,2013-02-01 00:00:00,12903.98870833
130,S,Sul,2013-02-02 00:00:00,10941.04154167
132,S,Sul,2013-02-02 00:00:01,
135,S,Sul,2013-02-03 00:00:00,8845.91791667
139,S,Sul,2013-02-04 00:00:00,10929.98270833
143,S,Sul,2013-02-05 00:00:00,11516.731
147,S,Sul,2013-02-06 00:00:00,11607.4785
151,S,Sul,2013-02-07 00:00:00,11405.01658333
155,S,Sul,2013-02-08 00:00:00,11351.26775
159,S,Sul,2013-02-09 00:00:00,9917.21891667
163,S,Sul,2013-02-10 00:00:00,8455.58595833
167,S,Sul,2013-02-11 00:00:00,10298.172125
171,S,Sul,2013-02-12 00:00:00,10365.92116667
175,S,Sul,2013-02-13 00:00:00,11677.89125
179,S,Sul,2013-02-14 00:00:00,11985.47816667
183,S,Sul,2013-02-15 00:00:00,11742.15791667
187,S,Sul,2013-02-16 00:00:00,10480.97616667
191,S,Sul,2013-02-17 00:00:00,9077.17979167
195,S,Sul,2013-02-18 00:00:00,11660.76320833
199,S,Sul,2013-02-19 00:00:00,11892.07245833
203,S,Sul,2013-02-20 00:00:00,12060.6085
207,S,Sul,2013-02-21 00:00:00,11698.99308333
211,S,Sul,2013-02-22 00:00:00,11578.977875
215,S,Sul,2013-02-23 00:00:00,9953.37454167
219,S,Sul,2013-02-24 00:00:00,8841.118375
223,S,Sul,2013-02-25 00:00:00,11714.87429167
227,S,Sul,2013-02-26 00:00:00,11510.89216667
231,S,Sul,2013-02-27 00:00:00,11270.11291667
235,S,Sul,2013-02-28 00:00:00,11429.74708333
239,S,Sul,2013-03-01 00:00:00,11824.39208333
243,S,Sul,2013-03-02 00:00:00,10343.230125
247,S,Sul,2013-03-03 00:00:00,8965.559375
251,S,Sul,2013-03-04 00:00:00,11450.53795833
255,S,Sul,2013-03-05 00:00:00,11232.219875
259,S,Sul,2013-03-06 00:00:00,11126.35995833
263,S,Sul,2013-03-07 00:00:00,11374.5565
267,S,Sul,2013-03-08 00:00:00,11676.3825
271,S,Sul,2013-03-09 00:00:00,9800.69383333
275,S,Sul,2013-03-10 00:00:00,8130.145375
279,S,Sul,2013-03-11 00:00:00,11104.21575
283,S,Sul,2013-03-12 00:00:00,11268.56808333
287,S,Sul,2013-03-13 00:00:00,10864.13433333
291,S,Sul,2013-03-14 00:00:00,10661.66454167
295,S,Sul,2013-03-15 00:00:00,10694.96975
299,S,Sul,2013-03-16 00:00:00,9422.0285
303,S,Sul,2013-03-17 00:00:00,7827.53016667
307,S,Sul,2013-03-18 00:00:00,10193.86383333
311,S,Sul,2013-03-19 00:00:00,10592.278375
315,S,Sul,2013-03-20 00:00:00,10659.42495833
319,S,Sul,2013-03-21 00:00:00,10637.94004167
323,S,Sul,2013-03-22 00:00:00,10803.28629167
327,S,Sul,2013-03-23 00:00:00,9417.95870833
331,S,Sul,2013-03-24 00:00:00,7808.7055
335,S,Sul,2013-03-25 00:00:00,10528.76725
339,S,Sul,2013-03-26 00:00:00,10979.647375
