,id_subsistema,nom_subsistema,din_instante,val_cargaenergiamwmed
186,S,Sul,2008-02-16,8549.5975
190,S,Sul,2008-02-17,7220.29083333
194,S,Sul,2008-02-18,9580.90166667
198,S,Sul,2008-02-19,9949.13208333
202,S,Sul,2008-02-20,9997.74291667
206,S,Sul,2008-02-21,10024.52
210,S,Sul,2008-02-22,10027.87958333
214,S,Sul,2008-02-23,8727.59916667
218,S,Sul,2008-02-24,7278.21166667
222,S,Sul,2008-02-25,9655.29333333
226,S,Sul,2008-02-26,9953.93625
230,S,Sul,2008-02-27,10021.01
234,S,Sul,2008-02-28,9671.39125
238,S,Sul,2008-02-29,9248.90916667
242,S,Sul,2008-03-01,7896.08291667
246,S,Sul,2008-03-02,6633.98208333
250,S,Sul,2008-03-03,9045.135
254,S,Sul,2008-03-04,9477.465
258,S,Sul,2008-03-05,9529.3175
262,S,Sul,2008-03-06,9701.61458333
266,S,Sul,2008-03-07,9747.245
270,S,Sul,2008-03-08,8612.78583333
274,S,Sul,2008-03-09,7277.29916667
278,S,Sul,2008-03-10,9618.09
282,S,Sul,2008-03-11,9640.5025
286,S,Sul,2008-03-12,9405.51125
290,S,Sul,2008-03-13,9262.13416667
294,S,Sul,2008-03-14,9152.055
298,S,Sul,2008-03-15,8012.26708333
302,S,Sul,2008-03-16,6597.245
306,S,Sul,2008-03-17,9229.0975
310,S,Sul,2008-03-18,9508.27375
314,S,Sul,2008-03-19,9827.96416667
318,S,Sul,2008-03-20,9742.1
322,S,Sul,2008-03-21,7257.04791667
326,S,Sul,2008-03-22,7577.62208333
330,S,Sul,2008-03-23,6637.92708333
334,S,Sul,2008-03-24,9132.06791667
338,S,Sul,2008-03-25,9564.98166667
342,S,Sul,2008-03-26,9811.27958333
346,S,Sul,2008-03-27,9844.75375
350,S,Sul,2008-03-28,9600.41416667
354,S,Sul,2008-03-29,8457.03333333
358,S,Sul,2008-03-30,6995.16041667
362,S,Sul,2008-03-31,9062.33708333
366,S,Sul,2008-04-01,9422.01458333
370,S,Sul,2008-04-02,9423.81333333
374,S,Sul,2008-04-03,9193.50583333
378,S,Sul,2008-04-04,9119.71958333
382,S,Sul,2008-04-05,7990.27416667
386,S,Sul,2008-04-06,6746.21916667
390,S,Sul,2008-04-07,9125.45
394,S,Sul,2008-04-08,9603.42916667
398,S,Sul,2008-04-09,9683.66291667
402,S,Sul,2008-04-10,9684.68958333
406,S,Sul,2008-04-11,9680.50958333
410,S,Sul,2008-04-12,8149.00625
414,S,Sul,2008-04-13,6745.74208333
418,S,Sul,2008-04-14,8477.83708333
422,S,Sul,2008-04-15,8660.17916667
426,S,Sul,2008-04-16,8859.93208333
430,S,Sul,2008-04-17,8997.73958333
434,S,Sul,2008-04-18,8941.90583333
438,S,Sul,2008-04-19,7777.6925
442,S,Sul,2008-04-20,6364.18625
446,S,Sul,2008-04-21,6854.38125
450,S,Sul,2008-04-22,8689.31916667
454,S,Sul,2008-04-23,9022.11125
458,S,Sul,2008-04-24,8999.28875
462,S,Sul,2008-04-25,9007.65833333
466,S,Sul,2008-04-26,7930.80625
470,S,Sul,2008-04-27,6586.91583333
474,S,Sul,2008-04-28,8925.67666667
478,S,Sul,2008-04-29,8878.36666667
482,S,Sul,2008-04-30,8575.82625
486,S,Sul,2008-05-01,6784.01541667
490,S,Sul,2008-05-02,7974.31166667
494,S,Sul,2008-05-03,6875.56375
498,S,Sul,2008-05-04,6001.81208333
502,S,Sul,2008-05-05,8150.41
506,S,Sul,2008-05-06,8464.82125
510,S,Sul,2008-05-07,8491.48666667
514,S,Sul,2008-05-08,8583.12541667
518,S,Sul,2008-05-09,8558.83333333
522,S,Sul,2008-05-10,7459.106625
526,S,Sul,2008-05-11,5924.75395833
530,S,Sul,2008-05-12,8269.923375
534,S,Sul,2008-05-13,8520.47916667
538,S,Sul,2008-05-14,8668.37966667
542,S,Sul,2008-05-15,8623.42508333
546,S,Sul,2008-05-16,8578.22920833
550,S,Sul,2008-05-17,7603.550625
554,S,Sul,2008-05-18,6311.43741667
558,S,Sul,2008-05-19,8576.69516667
562,S,Sul,2008-05-20,9020.21266667
566,S,Sul,2008-05-21,9177.25958333
570,S,Sul,2008-05-22,7717.872125
574,S,Sul,2008-05-23,8587.34645833
578,S,Sul,2008-05-24,7531.32916667
582,S,Sul,2008-05-25,6487.51375
586,S,Sul,2008-05-26,8399.13975
590,S,Sul,2008-05-27,8891.914
594,S,Sul,2008-05-28,8980.86420833
598,S,Sul,2008-05-29,8881.858125
602,S,Sul,2008-05-30,8588.15983333
606,S,Sul,2008-05-31,7583.01058333
610,S,Sul,2008-06-01,6472.67366667
614,S,Sul,2008-06-02,8640.9835
618,S,Sul,2008-06-03,9008.38691667
622,S,Sul,2008-06-04,8852.60229167
626,S,Sul,2008-06-05,8900.10420833
630,S,Sul,2008-06-06,8927.402125
634,S,Sul,2008-06-07,7725.07858333
638,S,Sul,2008-06-08,6397.302875
642,S,Sul,2008-06-09,8588.43233333
646,S,Sul,2008-06-10,8646.821125
650,S,Sul,2008-06-11,8767.71525
654,S,Sul,2008-06-12,8902.336875
658,S,Sul,2008-06-13,8831.50204167
662,S,Sul,2008-06-14,7818.26120833
666,S,Sul,2008-06-15,6330.165375
670,S,Sul,2008-06-16,8453.26279167
674,S,Sul,2008-06-17,8808.3085
678,S,Sul,2008-06-18,8855.48370833
682,S,Sul,2008-06-19,8948.828
686,S,Sul,2008-06-20,8998.05941667
690,S,Sul,2008-06-21,7829.35591667
694,S,Sul,2008-06-22,6454.80629167
698,S,Sul,2008-06-23,8710.493
702,S,Sul,2008-06-24,9022.11120833
706,S,Sul,2008-06-25,8992.965625
710,S,Sul,2008-06-26,9100.81016667
714,S,Sul,2008-06-27,8921.177
718,S,Sul,2008-06-28,7703.41545833
722,S,Sul,2008-06-29,6338.1425
726,S,Sul,2008-06-30,8407.95304167
730,S,Sul,2008-07-01,8692.93620833
734,S,Sul,2008-07-02,8829.47683333
738,S,Sul,2008-07-03,8910.6085
742,S,Sul,2008-07-04,8791.9115
746,S,Sul,2008-07-05,7636.61083333
750,S,Sul,2008-07-06,6290.667875
754,S,Sul,2008-07-07,8487.43966667
758,S,Sul,2008-07-08,8874.053625
762,S,Sul,2008-07-09,8872.86945833
766,S,Sul,2008-07-10,8866.25408333
770,S,Sul,2008-07-11,8892.24891667
774,S,Sul,2008-07-12,7733.55195833
778,S,Sul,2008-07-13,6397.73116667
782,S,Sul,2008-07-14,8556.81308333
786,S,Sul,2008-07-15,8863.08558333
790,S,Sul,2008-07-16,8852.071
794,S,Sul,2008-07-17,8916.97045833
798,S,Sul,2008-07-18,8961.869375
802,S,Sul,2008-07-19,7771.82125
806,S,Sul,2008-07-20,6498.96016667
810,S,Sul,2008-07-21,8669.42416667
814,S,Sul,2008-07-22,8859.30025
818,S,Sul,2008-07-23,8901.15125
822,S,Sul,2008-07-24,8880.93208333
826,S,Sul,2008-07-25,8662.79316667
830,S,Sul,2008-07-26,7632.93766667
834,S,Sul,2008-07-27,6414.901125
838,S,Sul,2008-07-28,8715.54004167
842,S,Sul,2008-07-29,9107.89045833
846,S,Sul,2008-07-30,9073.58804167
850,S,Sul,2008-07-31,8971.5985
854,S,Sul,2008-08-01,8905.42291667
858,S,Sul,2008-08-02,7716.02383333
862,S,Sul,2008-08-03,6340.90958333
866,S,Sul,2008-08-04,8422.056375
870,S,Sul,2008-08-05,8819.313375
874,S,Sul,2008-08-06,8914.28195833
878,S,Sul,2008-08-07,8999.74425
882,S,Sul,2008-08-08,8958.31591667
886,S,Sul,2008-08-09,7813.02183333
890,S,Sul,2008-08-10,6301.18408333
894,S,Sul,2008-08-11,8542.808375
898,S,Sul,2008-08-12,8890.44870833
902,S,Sul,2008-08-13,8829.30408333
906,S,Sul,2008-08-14,8854.72208333
910,S,Sul,2008-08-15,8814.20541667
914,S,Sul,2008-08-16,7714.88958333
918,S,Sul,2008-08-17,6426.92583333
922,S,Sul,2008-08-18,8602.54941667
926,S,Sul,2008-08-19,8958.70504167
930,S,Sul,2008-08-20,9008.00208333
934,S,Sul,2008-08-21,8996.1275
938,S,Sul,2008-08-22,8774.70333333
942,S,Sul,2008-08-23,7597.39354167
946,S,Sul,2008-08-24,6374.32866667
950,S,Sul,2008-08-25,8557.49454167
954,S,Sul,2008-08-26,8900.28625
958,S,Sul,2008-08-27,8960.392375
962,S,Sul,2008-08-28,8957.00629167
966,S,Sul,2008-08-29,8655.15854167
970,S,Sul,2008-08-30,7553.221875
974,S,Sul,2008-08-31,6266.44625
978,S,Sul,2008-09-01,8419.055
982,S,Sul,2008-09-02,8865.56208333
986,S,Sul,2008-09-03,9122.29791667
990,S,Sul,2008-09-04,9027.80041667
994,S,Sul,2008-09-05,9047.38541667
998,S,Sul,2008-09-06,7560.43833333
1002,S,Sul,2008-09-07,6022.50166667
1006,S,Sul,2008-09-08,8149.75958333
1010,S,Sul,2008-09-09,8716.69875
1014,S,Sul,2008-09-10,8932.96958333
1018,S,Sul,2008-09-11,9084.825
1022,S,Sul,2008-09-12,8931.50708333
1026,S,Sul,2008-09-13,7622.5825
1030,S,Sul,2008-09-14,6146.74666667
1034,S,Sul,2008-09-15,8321.76375
1038,S,Sul,2008-09-16,8703.63083333
1042,S,Sul,2008-09-17,8751.13125
1046,S,Sul,2008-09-18,8699.59458333
1050,S,Sul,2008-09-19,8668.84666667
1054,S,Sul,2008-09-20,7480.10708333
1058,S,Sul,2008-09-21,6168.62125
1062,S,Sul,2008-09-22,8356.21416667
1066,S,Sul,2008-09-23,8685.52666667
1070,S,Sul,2008-09-24,8727.56916667
1074,S,Sul,2008-09-25,8759.58666667
1078,S,Sul,2008-09-26,8791.92291667
1082,S,Sul,2008-09-27,7700.24166667
1086,S,Sul,2008-09-28,6390.30541667
1090,S,Sul,2008-09-29,8531.36208333
1094,S,Sul,2008-09-30,8800.7825
1098,S,Sul,2008-10-01,8933.56958333
1102,S,Sul,2008-10-02,8805.21958333
1106,S,Sul,2008-10-03,8818.63208333
1110,S,Sul,2008-10-04,7668.16625
1114,S,Sul,2008-10-05,5995.94208333
1118,S,Sul,2008-10-06,8257.95291667
1122,S,Sul,2008-10-07,8578.11916667
1126,S,Sul,2008-10-08,8667.05583333
1130,S,Sul,2008-10-09,8697.06125
1134,S,Sul,2008-10-10,8715.33375
1138,S,Sul,2008-10-11,7666.83083333
1142,S,Sul,2008-10-12,6320.0875
1146,S,Sul,2008-10-13,8782.51208333
1150,S,Sul,2008-10-14,9093.73083333
1154,S,Sul,2008-10-15,9076.11291667
1158,S,Sul,2008-10-16,8944.29416667
1162,S,Sul,2008-10-17,8752.1875
1166,S,Sul,2008-10-18,7551.27416667
1170,S,Sul,2008-10-19,5961.76083333
1174,S,Sul,2008-10-20,8482.88625
1178,S,Sul,2008-10-21,9014.57416667
1182,S,Sul,2008-10-22,9040.59291667
1186,S,Sul,2008-10-23,9085.53583333
1190,S,Sul,2008-10-24,9088.63083333
1194,S,Sul,2008-10-25,7954.95916667
1198,S,Sul,2008-10-26,6568.51458333
1202,S,Sul,2008-10-27,8700.91875
1206,S,Sul,2008-10-28,8907.33458333
1210,S,Sul,2008-10-29,8912.26958333
1214,S,Sul,2008-10-30,8664.11458333
1218,S,Sul,2008-10-31,8633.80333333
1222,S,Sul,2008-11-01,7484.95291667
1226,S,Sul,2008-11-02,6208.16125
1230,S,Sul,2008-11-03,8465.755
1234,S,Sul,2008-11-04,8937.39125
1238,S,Sul,2008-11-05,9199.70583333
1242,S,Sul,2008-11-06,9010.34833333
1246,S,Sul,2008-11-07,8917.58666667
1250,S,Sul,2008-11-08,7798.80375
1254,S,Sul,2008-11-09,6503.15625
1258,S,Sul,2008-11-10,8752.41708333
1262,S,Sul,2008-11-11,9025.51708333
1266,S,Sul,2008-11-12,8825.86125
1270,S,Sul,2008-11-13,8819.64916667
1274,S,Sul,2008-11-14,8943.97375
1278,S,Sul,2008-11-15,7242.23708333
1282,S,Sul,2008-11-16,6357.3475
1286,S,Sul,2008-11-17,8589.72791667
1290,S,Sul,2008-11-18,8983.15791667
1294,S,Sul,2008-11-19,8996.46791667
1298,S,Sul,2008-11-20,9023.71666667
1302,S,Sul,2008-11-21,8960.24958333
1306,S,Sul,2008-11-22,7815.81208333
1310,S,Sul,2008-11-23,6488.14208333
1314,S,Sul,2008-11-24,8742.9025
1318,S,Sul,2008-11-25,9159.33125
1322,S,Sul,2008-11-26,9293.51833333
1326,S,Sul,2008-11-27,9366.44416667
1330,S,Sul,2008-11-28,9446.68125
1334,S,Sul,2008-11-29,8294.70125
1338,S,Sul,2008-11-30,6929.19916667
1342,S,Sul,2008-12-01,9111.19166667
1346,S,Sul,2008-12-02,9193.79708333
1350,S,Sul,2008-12-03,8804.99541667
1354,S,Sul,2008-12-04,8827.09
1358,S,Sul,2008-12-05,8929.43083333
1362,S,Sul,2008-12-06,7912.58083333
1366,S,Sul,2008-12-07,6899.97583333
1370,S,Sul,2008-12-08,9357.24583333
1374,S,Sul,2008-12-09,9869.86583333
1378,S,Sul,2008-12-10,9446.36125
1382,S,Sul,2008-12-11,9338.00166667
1386,S,Sul,2008-12-12,9100.73
1390,S,Sul,2008-12-13,8013.58666667
1394,S,Sul,2008-12-14,6798.09375
1398,S,Sul,2008-12-15,8673.56916667
1402,S,Sul,2008-12-16,8760.33416667
1406,S,Sul,2008-12-17,8866.0475
1410,S,Sul,2008-12-18,8890.87625
1414,S,Sul,2008-12-19,8885.78458333
1418,S,Sul,2008-12-20,8009.12375
1422,S,Sul,2008-12-21,7116.74166667
1426,S,Sul,2008-12-22,8692.51875
1430,S,Sul,2008-12-23,8790.26458333
1434,S,Sul,2008-12-24,7584.55666667
1438,S,Sul,2008-12-25,5977.48583333
1442,S,Sul,2008-12-26,6980.19166667
1446,S,Sul,2008-12-27,7011.03
1450,S,Sul,2008-12-28,6677.93916667
1454,S,Sul,2008-12-29,8011.1675
1458,S,Sul,2008-12-30,7897.77833333
1462,S,Sul,2008-12-31,7275.50708333
