,id_subsistema,nom_subsistema,din_instante,val_cargaenergiamwmed
338,S,Sul,2015-03-26,12180.71933333
342,S,Sul,2015-03-27,11647.33683333
346,S,Sul,2015-03-28,9850.93041667
350,S,Sul,2015-03-29,8281.50975
354,S,Sul,2015-03-30,10904.57916667
358,S,Sul,2015-03-31,11464.67845833
362,S,Sul,2015-04-01,11794.967
366,S,Sul,2015-04-02,11623.56425
370,S,Sul,2015-04-03,8736.60479167
374,S,Sul,2015-04-04,9279.32179167
378,S,Sul,2015-04-05,8223.863875
382,S,Sul,2015-04-06,10726.37054167
386,S,Sul,2015-04-07,11097.18674486
390,S,Sul,2015-04-08,11299.86988133
394,S,Sul,2015-04-09,
398,S,Sul,2015-04-10,11645.24457548
402,S,Sul,2015-04-11,10140.92994116
406,S,Sul,2015-04-12,8734.30271083
410,S,Sul,2015-04-13,11524.91842867
414,S,Sul,2015-04-14,11880.65309963
418,S,Sul,2015-04-15,11916.11745863
422,S,Sul,2015-04-16,11731.86581892
426,S,Sul,2015-04-17,11596.48438817
430,S,Sul,2015-04-18,9571.92375
434,S,Sul,2015-04-19,8234.76954167
438,S,Sul,2015-04-20,10271.75933333
442,S,Sul,2015-04-21,9173.21191667
446,S,Sul,2015-04-22,10688.0485
450,S,Sul,2015-04-23,10903.79954167
454,S,Sul,2015-04-24,11034.527375
458,S,Sul,2015-04-25,9379.69075
462,S,Sul,2015-04-26,7961.46991667
466,S,Sul,2015-04-27,10833.53016667
470,S,Sul,2015-04-28,11220.551125
474,S,Sul,2015-04-29,10990.70441667
478,S,Sul,2015-04-30,10657.39633333
482,S,Sul,2015-05-01,8216.35070833
486,S,Sul,2015-05-02,8143.27104167
490,S,Sul,2015-05-03,7779.08279167
494,S,Sul,2015-05-04,10266.110625
498,S,Sul,2015-05-05,10765.72441667
502,S,Sul,2015-05-06,10970.832
506,S,Sul,2015-05-07,10875.76070833
510,S,Sul,2015-05-08,10844.359375
514,S,Sul,2015-05-09,9219.50958333
518,S,Sul,2015-05-10,7820.01116667
522,S,Sul,2015-05-11,10466.32116242
526,S,Sul,2015-05-12,10752.629109
530,S,Sul,2015-05-13,10779.99666667
534,S,Sul,2015-05-14,10664.7045
538,S,Sul,2015-05-15,10539.76125
542,S,Sul,2015-05-16,9089.82808333
546,S,Sul,2015-05-17,7788.44104167
550,S,Sul,2015-05-18,10422.47608333
554,S,Sul,2015-05-19,10806.26233333
558,S,Sul,2015-05-20,10886.33279167
562,S,Sul,2015-05-21,11031.13020833
566,S,Sul,2015-05-22,11217.87357083
570,S,Sul,2015-05-23,9597.83229167
574,S,Sul,2015-05-24,8018.57916667
578,S,Sul,2015-05-25,10225.19683333
582,S,Sul,2015-05-26,10557.83954167
586,S,Sul,2015-05-27,10574.465125
590,S,Sul,2015-05-28,10397.00316667
594,S,Sul,2015-05-29,10214.55561622
598,S,Sul,2015-05-30,8676.5889869
602,S,Sul,2015-05-31,7362.13393169
606,S,Sul,2015-06-01,10168.65854167
610,S,Sul,2015-06-02,10541.89075
614,S,Sul,2015-06-03,10492.26895833
618,S,Sul,2015-06-04,8614.94783333
622,S,Sul,2015-06-05,9444.39458333
626,S,Sul,2015-06-06,8652.94370833
630,S,Sul,2015-06-07,7803.62166667
634,S,Sul,2015-06-08,10456.70375
638,S,Sul,2015-06-09,11009.05108333
642,S,Sul,2015-06-10,11155.23658333
646,S,Sul,2015-06-11,11043.978875
650,S,Sul,2015-06-12,10615.731375
654,S,Sul,2015-06-13,9050.70341667
658,S,Sul,2015-06-14,7589.109625
662,S,Sul,2015-06-15,9913.59966667
666,S,Sul,2015-06-16,10366.69933333
670,S,Sul,2015-06-17,10562.79895833
674,S,Sul,2015-06-18,10734.32133333
678,S,Sul,2015-06-19,10496.41229167
682,S,Sul,2015-06-20,8726.50279167
686,S,Sul,2015-06-21,7446.52075
690,S,Sul,2015-06-22,9967.647
694,S,Sul,2015-06-23,10425.23754167
698,S,Sul,2015-06-24,10673.37408333
702,S,Sul,2015-06-25,10417.49733333
706,S,Sul,2015-06-26,10318.448
710,S,Sul,2015-06-27,8676.68216667
714,S,Sul,2015-06-28,7376.410375
718,S,Sul,2015-06-29,9987.59233333
722,S,Sul,2015-06-30,10346.70883333
726,S,Sul,2015-07-01,10250.06758333
730,S,Sul,2015-07-02,10454.84308333
734,S,Sul,2015-07-03,10417.860375
738,S,Sul,2015-07-04,8695.67520833
742,S,Sul,2015-07-05,7517.89454167
746,S,Sul,2015-07-06,10146.82345833
750,S,Sul,2015-07-07,10657.214125
754,S,Sul,2015-07-08,10632.09170833
758,S,Sul,2015-07-09,10445.21645833
762,S,Sul,2015-07-10,10188.78100893
766,S,Sul,2015-07-11,8854.69754696
770,S,Sul,2015-07-12,7484.34895833
774,S,Sul,2015-07-13,10024.04941667
778,S,Sul,2015-07-14,10446.50491667
782,S,Sul,2015-07-15,10722.235875
786,S,Sul,2015-07-16,10663.71075
790,S,Sul,2015-07-17,10431.50625
794,S,Sul,2015-07-18,8796.63075
798,S,Sul,2015-07-19,7340.06541667
802,S,Sul,2015-07-20,10113.98075
806,S,Sul,2015-07-21,10410.16020833
810,S,Sul,2015-07-22,10366.87575
814,S,Sul,2015-07-23,10464.29975
818,S,Sul,2015-07-24,10362.446375
822,S,Sul,2015-07-25,8608.31879167
826,S,Sul,2015-07-26,7339.677625
830,S,Sul,2015-07-27,9835.28041667
834,S,Sul,2015-07-28,10497.32141667
838,S,Sul,2015-07-29,10600.27320833
842,S,Sul,2015-07-30,10657.85845833
846,S,Sul,2015-07-31,10531.93391667
850,S,Sul,2015-08-01,8959.00758333
854,S,Sul,2015-08-02,7688.22725
858,S,Sul,2015-08-03,10331.68916667
862,S,Sul,2015-08-04,10721.28141667
866,S,Sul,2015-08-05,10791.74654167
870,S,Sul,2015-08-06,10792.56833333
874,S,Sul,2015-08-07,10901.17095833
878,S,Sul,2015-08-08,9548.26716667
882,S,Sul,2015-08-09,7952.81120833
886,S,Sul,2015-08-10,10705.36795833
890,S,Sul,2015-08-11,11102.32391667
894,S,Sul,2015-08-12,11152.90108333
898,S,Sul,2015-08-13,11110.90841667
902,S,Sul,2015-08-14,10838.85841667
906,S,Sul,2015-08-15,9179.63079167
910,S,Sul,2015-08-16,7789.44867083
914,S,Sul,2015-08-17,10477.78366667
918,S,Sul,2015-08-18,10875.0505
922,S,Sul,2015-08-19,10668.388625
926,S,Sul,2015-08-20,10548.77375
930,S,Sul,2015-08-21,10468.524625
934,S,Sul,2015-08-22,8960.66320833
938,S,Sul,2015-08-23,7687.57133333
942,S,Sul,2015-08-24,10159.44483333
946,S,Sul,2015-08-25,10587.69720833
950,S,Sul,2015-08-26,10690.82604167
954,S,Sul,2015-08-27,10262.01025
958,S,Sul,2015-08-28,10306.705875
962,S,Sul,2015-08-29,8954.732125
966,S,Sul,2015-08-30,7682.67233333
970,S,Sul,2015-08-31,10481.51875
974,S,Sul,2015-09-01,10747.109875
978,S,Sul,2015-09-02,10587.13254167
982,S,Sul,2015-09-03,10564.63316667
986,S,Sul,2015-09-04,10208.53175
990,S,Sul,2015-09-05,8596.07245833
994,S,Sul,2015-09-06,7260.89466667
998,S,Sul,2015-09-07,7469.60829167
1002,S,Sul,2015-09-08,9654.638875
1006,S,Sul,2015-09-09,10252.05991667
1010,S,Sul,2015-09-10,10420.59270833
1014,S,Sul,2015-09-11,10206.78545833
1018,S,Sul,2015-09-12,8718.52366667
1022,S,Sul,2015-09-13,7327.93308333
1026,S,Sul,2015-09-14,9951.63554167
1030,S,Sul,2015-09-15,10519.44541667
1034,S,Sul,2015-09-16,11052.06525
1038,S,Sul,2015-09-17,11147.99783333
1042,S,Sul,2015-09-18,11133.15558333
1046,S,Sul,2015-09-19,9398.93058333
1050,S,Sul,2015-09-20,8031.3405
1054,S,Sul,2015-09-21,10764.26191667
1058,S,Sul,2015-09-22,11296.996
1062,S,Sul,2015-09-23,11479.77070833
1066,S,Sul,2015-09-24,11637.14206033
1070,S,Sul,2015-09-25,11138.70433333
1074,S,Sul,2015-09-26,9163.22870833
1078,S,Sul,2015-09-27,7779.43029167
1082,S,Sul,2015-09-28,9918.97170833
1086,S,Sul,2015-09-29,10491.98658333
1090,S,Sul,2015-09-30,10517.67929167
1094,S,Sul,2015-10-01,10713.32815417
1098,S,Sul,2015-10-02,10816.99483333
1102,S,Sul,2015-10-03,8980.92379167
1106,S,Sul,2015-10-04,7679.859625
1110,S,Sul,2015-10-05,10229.619125
1114,S,Sul,2015-10-06,10896.84166667
1118,S,Sul,2015-10-07,11259.28345833
1122,S,Sul,2015-10-08,11370.88470833
1126,S,Sul,2015-10-09,10848.54275
1130,S,Sul,2015-10-10,9176.60333333
1134,S,Sul,2015-10-11,7791.54829167
1138,S,Sul,2015-10-12,7798.32266667
1142,S,Sul,2015-10-13,10218.966
1146,S,Sul,2015-10-14,10917.276875
1150,S,Sul,2015-10-15,10954.83095833
1154,S,Sul,2015-10-16,11172.48016667
1158,S,Sul,2015-10-17,9452.628
1162,S,Sul,2015-10-18,7868.97204348
1166,S,Sul,2015-10-19,10455.864
1170,S,Sul,2015-10-20,11284.56925
1174,S,Sul,2015-10-21,11412.97404166
1178,S,Sul,2015-10-22,11169.10774999
1182,S,Sul,2015-10-23,10963.64854166
1186,S,Sul,2015-10-24,9357.624375
1190,S,Sul,2015-10-25,7705.644625
1194,S,Sul,2015-10-26,10410.06779164
1198,S,Sul,2015-10-27,10877.01462504
1202,S,Sul,2015-10-28,10970.78966667
1206,S,Sul,2015-10-29,11283.50925
1210,S,Sul,2015-10-30,11210.10079167
1214,S,Sul,2015-10-31,9498.99154167
1218,S,Sul,2015-11-01,7895.40015622
1222,S,Sul,2015-11-02,7919.52685055
1226,S,Sul,2015-11-03,10424.52307018
1230,S,Sul,2015-11-04,10960.68728701
1234,S,Sul,2015-11-05,10903.73132164
1238,S,Sul,2015-11-06,10782.64943163
1242,S,Sul,2015-11-07,9234.83673812
1246,S,Sul,2015-11-08,7841.88905631
1250,S,Sul,2015-11-09,10791.67160363
1254,S,Sul,2015-11-10,11281.02608333
1258,S,Sul,2015-11-11,11367.48491667
1262,S,Sul,2015-11-12,11510.65779167
1266,S,Sul,2015-11-13,11436.01758333
1270,S,Sul,2015-11-14,9682.08875
1274,S,Sul,2015-11-15,8066.49445833
1278,S,Sul,2015-11-16,10652.91579167
1282,S,Sul,2015-11-17,10959.223875
1286,S,Sul,2015-11-18,11236.452625
1290,S,Sul,2015-11-19,11311.61179167
1294,S,Sul,2015-11-20,10620.78970833
1298,S,Sul,2015-11-21,9064.06875
1302,S,Sul,2015-11-22,7769.09833333
1306,S,Sul,2015-11-23,10396.420375
1310,S,Sul,2015-11-24,10660.90204167
1314,S,Sul,2015-11-25,10995.59458333
1318,S,Sul,2015-11-26,11229.502
1322,S,Sul,2015-11-27,11370.8622913
1326,S,Sul,2015-11-28,9804.30708326
1330,S,Sul,2015-11-29,7893.002125
1334,S,Sul,2015-11-30,10449.39179167
1338,S,Sul,2015-12-01,10894.37006625
1342,S,Sul,2015-12-02,11113.43766817
1346,S,Sul,2015-12-03,11073.06735483
1350,S,Sul,2015-12-04,11097.76844654
1354,S,Sul,2015-12-05,9868.51535763
1358,S,Sul,2015-12-06,7601.81247325
1362,S,Sul,2015-12-07,10411.08819996
1366,S,Sul,2015-12-08,11133.54796071
1370,S,Sul,2015-12-09,11786.63312375
1374,S,Sul,2015-12-10,11399.30036938
1378,S,Sul,2015-12-11,11595.73803142
1382,S,Sul,2015-12-12,10276.41592829
1386,S,Sul,2015-12-13,8716.87726954
1390,S,Sul,2015-12-14,11403.69706871
1394,S,Sul,2015-12-15,11620.00464988
1398,S,Sul,2015-12-16,11524.95545304
1402,S,Sul,2015-12-17,11757.887318
1406,S,Sul,2015-12-18,11580.67514467
1410,S,Sul,2015-12-19,9638.10731742
1414,S,Sul,2015-12-20,8193.64057817
1418,S,Sul,2015-12-21,10070.72685225
1422,S,Sul,2015-12-22,10578.66228142
1426,S,Sul,2015-12-23,10649.95418079
1430,S,Sul,2015-12-24,9198.36038279
1434,S,Sul,2015-12-25,7578.87574254
1438,S,Sul,2015-12-26,8480.45548904
1442,S,Sul,2015-12-27,8441.69156217
1446,S,Sul,2015-12-28,9938.34992279
1450,S,Sul,2015-12-29,10176.56007896
1454,S,Sul,2015-12-30,10227.92575063
1458,S,Sul,2015-12-31,9259.75753129
