,id_subsistema,nom_subsistema,din_instante,val_cargaenergiamwmed
386,S,Sul,2021-04-07,13059.96375
390,S,Sul,2021-04-08,13278.35416667
394,S,Sul,2021-04-09,13706.79595833
398,S,Sul,2021-04-10,12373.32370833
402,S,Sul,2021-04-11,10731.028
406,S,Sul,2021-04-12,12970.5215
410,S,Sul,2021-04-13,13201.194125
414,S,Sul,2021-04-14,13092.13879167
418,S,Sul,2021-04-15,13114.6835
422,S,Sul,2021-04-16,13263.53820833
426,S,Sul,2021-04-17,11479.32133333
430,S,Sul,2021-04-18,9831.17033238
434,S,Sul,2021-04-19,12324.40383333
438,S,Sul,2021-04-20,12668.64029167
442,S,Sul,2021-04-21,11469.15454167
446,S,Sul,2021-04-22,12370.09554167
450,S,Sul,2021-04-23,12343.98495833
454,S,Sul,2021-04-24,10954.15433333
458,S,Sul,2021-04-25,9565.05870833
462,S,Sul,2021-04-26,12087.93020833
466,S,Sul,2021-04-27,12365.78441667
470,S,Sul,2021-04-28,12401.53495833
474,S,Sul,2021-04-29,12466.61841667
478,S,Sul,2021-04-30,12292.779
482,S,Sul,2021-05-01,9851.63504167
486,S,Sul,2021-05-02,9454.43641667
490,S,Sul,2021-05-03,12605.36666667
494,S,Sul,2021-05-04,13092.1045
498,S,Sul,2021-05-05,13013.68370833
502,S,Sul,2021-05-06,12705.45920833
506,S,Sul,2021-05-07,11975.07504167
510,S,Sul,2021-05-08,10402.2515
514,S,Sul,2021-05-09,8915.12475
518,S,Sul,2021-05-10,11940.63679167
522,S,Sul,2021-05-11,12540.814875
526,S,Sul,2021-05-12,12326.50929167
530,S,Sul,2021-05-13,12193.146625
534,S,Sul,2021-05-14,12184.94466667
538,S,Sul,2021-05-15,10517.77466667
542,S,Sul,2021-05-16,9125.64958333
546,S,Sul,2021-05-17,11844.93983333
550,S,Sul,2021-05-18,12176.19708333
554,S,Sul,2021-05-19,12291.41075
558,S,Sul,2021-05-20,12537.38870833
562,S,Sul,2021-05-21,12572.93554167
566,S,Sul,2021-05-22,10304.1645
570,S,Sul,2021-05-23,8770.66420833
574,S,Sul,2021-05-24,11529.04591667
578,S,Sul,2021-05-25,11968.90333333
582,S,Sul,2021-05-26,12124.00408333
586,S,Sul,2021-05-27,12174.008625
590,S,Sul,2021-05-28,12316.2935
594,S,Sul,2021-05-29,10252.064375
598,S,Sul,2021-05-30,8785.70254167
602,S,Sul,2021-05-31,11584.08075
606,S,Sul,2021-06-01,11757.64975
610,S,Sul,2021-06-02,12091.36045833
614,S,Sul,2021-06-03,10439.62904167
618,S,Sul,2021-06-04,11221.76320833
622,S,Sul,2021-06-05,10202.152
626,S,Sul,2021-06-06,9187.56816667
630,S,Sul,2021-06-07,11880.879625
634,S,Sul,2021-06-08,12265.07208333
638,S,Sul,2021-06-09,11994.93466667
642,S,Sul,2021-06-10,12061.798125
646,S,Sul,2021-06-11,11765.06591667
650,S,Sul,2021-06-12,10085.74733333
654,S,Sul,2021-06-13,8648.06491667
658,S,Sul,2021-06-14,11473.394375
662,S,Sul,2021-06-15,12039.57325
666,S,Sul,2021-06-16,12314.05683333
670,S,Sul,2021-06-17,12426.77379167
674,S,Sul,2021-06-18,12471.94370833
678,S,Sul,2021-06-19,10752.75908333
682,S,Sul,2021-06-20,8918.27941667
686,S,Sul,2021-06-21,11587.70629167
690,S,Sul,2021-06-22,11936.46404167
694,S,Sul,2021-06-23,11900.43004167
698,S,Sul,2021-06-24,11917.14979167
702,S,Sul,2021-06-25,11588.18808333
706,S,Sul,2021-06-26,10466.65329167
710,S,Sul,2021-06-27,9191.799125
714,S,Sul,2021-06-28,11807.56254167
718,S,Sul,2021-06-29,12169.162
722,S,Sul,2021-06-30,12176.51075
726,S,Sul,2021-07-01,11859.08483333
730,S,Sul,2021-07-02,11679.84545833
734,S,Sul,2021-07-03,10072.20025
738,S,Sul,2021-07-04,8910.42245833
742,S,Sul,2021-07-05,11631.66358333
746,S,Sul,2021-07-06,12062.08183333
750,S,Sul,2021-07-07,11964.20208333
754,S,Sul,2021-07-08,12167.864
758,S,Sul,2021-07-09,12248.09320833
762,S,Sul,2021-07-10,10812.16541667
766,S,Sul,2021-07-11,9387.709375
770,S,Sul,2021-07-12,12013.19670833
774,S,Sul,2021-07-13,12505.45945833
778,S,Sul,2021-07-14,12578.83416667
782,S,Sul,2021-07-15,12795.81154167
786,S,Sul,2021-07-16,12613.12704167
790,S,Sul,2021-07-17,10937.31479167
794,S,Sul,2021-07-18,9539.93504167
798,S,Sul,2021-07-19,12449.740625
802,S,Sul,2021-07-20,12889.72191667
806,S,Sul,2021-07-21,12430.30620833
810,S,Sul,2021-07-22,12309.172125
814,S,Sul,2021-07-23,12158.889375
818,S,Sul,2021-07-24,10477.21604167
822,S,Sul,2021-07-25,9198.49120833
826,S,Sul,2021-07-26,11968.87729167
830,S,Sul,2021-07-27,12401.86625
834,S,Sul,2021-07-28,12504.02083333
838,S,Sul,2021-07-29,12598.613375
842,S,Sul,2021-07-30,12397.89854167
846,S,Sul,2021-07-31,10635.898625
850,S,Sul,2021-08-01,9232.60283333
854,S,Sul,2021-08-02,11942.32029167
858,S,Sul,2021-08-03,12215.36820833
862,S,Sul,2021-08-04,12330.934375
866,S,Sul,2021-08-05,12244.229
870,S,Sul,2021-08-06,12192.861625
874,S,Sul,2021-08-07,10654.67470833
878,S,Sul,2021-08-08,9040.79491667
882,S,Sul,2021-08-09,11935.69995833
886,S,Sul,2021-08-10,12475.22475
890,S,Sul,2021-08-11,12324.8185
894,S,Sul,2021-08-12,12578.94529167
898,S,Sul,2021-08-13,12410.79583333
902,S,Sul,2021-08-14,10540.17183333
906,S,Sul,2021-08-15,9230.47954167
910,S,Sul,2021-08-16,12076.47833333
914,S,Sul,2021-08-17,12448.28716667
918,S,Sul,2021-08-18,12774.64808333
922,S,Sul,2021-08-19,12987.36570833
926,S,Sul,2021-08-20,12767.438125
930,S,Sul,2021-08-21,11062.85445833
934,S,Sul,2021-08-22,9647.57758333
938,S,Sul,2021-08-23,12346.84545833
942,S,Sul,2021-08-24,12848.272875
946,S,Sul,2021-08-25,12863.719625
950,S,Sul,2021-08-26,12477.75891667
954,S,Sul,2021-08-27,11981.49641667
958,S,Sul,2021-08-28,10538.19704167
962,S,Sul,2021-08-29,9121.38054167
966,S,Sul,2021-08-30,11640.30220833
970,S,Sul,2021-08-31,11971.47591667
974,S,Sul,2021-09-01,12134.47116667
978,S,Sul,2021-09-02,12366.972
982,S,Sul,2021-09-03,12379.41266667
986,S,Sul,2021-09-04,10620.68854167
990,S,Sul,2021-09-05,9101.65116667
994,S,Sul,2021-09-06,10918.67141667
998,S,Sul,2021-09-07,10591.52320833
1002,S,Sul,2021-09-08,12076.92595833
1006,S,Sul,2021-09-09,11556.73620833
1010,S,Sul,2021-09-10,11444.3015
1014,S,Sul,2021-09-11,10072.55345833
1018,S,Sul,2021-09-12,8883.68304167
1022,S,Sul,2021-09-13,12281.390375
1026,S,Sul,2021-09-14,12191.13645833
1030,S,Sul,2021-09-15,11616.74054167
1034,S,Sul,2021-09-16,11683.00516667
1038,S,Sul,2021-09-17,11952.67429167
1042,S,Sul,2021-09-18,10157.821125
1046,S,Sul,2021-09-19,9134.223875
1050,S,Sul,2021-09-20,11824.65191667
1054,S,Sul,2021-09-21,12592.500875
1058,S,Sul,2021-09-22,11984.535125
1062,S,Sul,2021-09-23,11882.925
1066,S,Sul,2021-09-24,11986.21283333
1070,S,Sul,2021-09-25,10795.51308333
1074,S,Sul,2021-09-26,9451.476125
1078,S,Sul,2021-09-27,12622.29129167
1082,S,Sul,2021-09-28,13377.8895
1086,S,Sul,2021-09-29,12991.35820833
1090,S,Sul,2021-09-30,12797.16633333
1094,S,Sul,2021-10-01,12182.88483333
1098,S,Sul,2021-10-02,10560.02725
1102,S,Sul,2021-10-03,9151.30941667
1106,S,Sul,2021-10-04,11649.34816667
1110,S,Sul,2021-10-05,11732.06658333
1114,S,Sul,2021-10-06,12235.79733333
1118,S,Sul,2021-10-07,11998.13608333
1122,S,Sul,2021-10-08,11774.92954167
1126,S,Sul,2021-10-09,10093.022125
1130,S,Sul,2021-10-10,8386.31045833
1134,S,Sul,2021-10-11,10302.5115
1138,S,Sul,2021-10-12,9319.57233333
1142,S,Sul,2021-10-13,11545.07345833
1146,S,Sul,2021-10-14,11855.58179167
1150,S,Sul,2021-10-15,12053.70754167
1154,S,Sul,2021-10-16,9893.84758333
1158,S,Sul,2021-10-17,8276.56016667
1162,S,Sul,2021-10-18,10928.33195833
1166,S,Sul,2021-10-19,11379.10191667
1170,S,Sul,2021-10-20,11366.35033333
1174,S,Sul,2021-10-21,11496.866375
1178,S,Sul,2021-10-22,12086.04983333
1182,S,Sul,2021-10-23,10735.20925
1186,S,Sul,2021-10-24,8756.46366667
1190,S,Sul,2021-10-25,11573.89458333
1194,S,Sul,2021-10-26,12407.179875
1198,S,Sul,2021-10-27,12829.40883333
1202,S,Sul,2021-10-28,13124.67345833
1206,S,Sul,2021-10-29,12997.84475
1210,S,Sul,2021-10-30,11222.38875
1214,S,Sul,2021-10-31,9698.73195833
1218,S,Sul,2021-11-01,11705.406875
1222,S,Sul,2021-11-02,10842.36954167
1226,S,Sul,2021-11-03,13257.61425
1230,S,Sul,2021-11-04,13684.007625
1234,S,Sul,2021-11-05,13879.06420833
1238,S,Sul,2021-11-06,11842.47825
1242,S,Sul,2021-11-07,9886.60795833
1246,S,Sul,2021-11-08,12696.58891667
1250,S,Sul,2021-11-09,13121.16454167
1254,S,Sul,2021-11-10,13260.59975
1258,S,Sul,2021-11-11,13206.842875
1262,S,Sul,2021-11-12,13022.40420833
1266,S,Sul,2021-11-13,11088.472
1270,S,Sul,2021-11-14,9726.269875
1274,S,Sul,2021-11-15,11011.97858333
1278,S,Sul,2021-11-16,13698.325
1282,S,Sul,2021-11-17,13726.26883333
1286,S,Sul,2021-11-18,13209.97541667
1290,S,Sul,2021-11-19,12806.82704167
1294,S,Sul,2021-11-20,10989.01258333
1298,S,Sul,2021-11-21,9797.85508333
1302,S,Sul,2021-11-22,13441.66175
1306,S,Sul,2021-11-23,13938.80545833
1310,S,Sul,2021-11-24,13736.500625
1314,S,Sul,2021-11-25,13830.02595833
1318,S,Sul,2021-11-26,13407.75958333
1322,S,Sul,2021-11-27,11639.943625
1326,S,Sul,2021-11-28,10502.13983333
1330,S,Sul,2021-11-29,13402.63854167
1334,S,Sul,2021-11-30,13696.05245833
1338,S,Sul,2021-12-01,13752.0245
1342,S,Sul,2021-12-02,13672.46875
1346,S,Sul,2021-12-03,13473.23216667
1350,S,Sul,2021-12-04,11999.059125
1354,S,Sul,2021-12-05,10706.93045833
1358,S,Sul,2021-12-06,13229.765
1362,S,Sul,2021-12-07,13090.19925
1366,S,Sul,2021-12-08,12988.82679167
1370,S,Sul,2021-12-09,13223.10720833
1374,S,Sul,2021-12-10,13296.81658333
1378,S,Sul,2021-12-11,12080.35766667
1382,S,Sul,2021-12-12,11096.48516667
1386,S,Sul,2021-12-13,14582.30279167
1390,S,Sul,2021-12-14,14485.2685
1394,S,Sul,2021-12-15,14467.71883333
1398,S,Sul,2021-12-16,14724.23229167
1402,S,Sul,2021-12-17,14347.44079167
1406,S,Sul,2021-12-18,12342.46933333
1410,S,Sul,2021-12-19,10764.92783333
1414,S,Sul,2021-12-20,13622.87158333
1418,S,Sul,2021-12-21,14010.29254167
1422,S,Sul,2021-12-22,13471.72716667
1426,S,Sul,2021-12-23,12526.303375
1430,S,Sul,2021-12-24,10605.64254167
1434,S,Sul,2021-12-25,9233.632125
1438,S,Sul,2021-12-26,10247.09033333
1442,S,Sul,2021-12-27,12344.74091667
1446,S,Sul,2021-12-28,12652.59966667
1450,S,Sul,2021-12-29,12591.65325
1454,S,Sul,2021-12-30,12254.52016667
1458,S,Sul,2021-12-31,10689.66916667
