,id_subsistema,nom_subsistema,din_instante,val_cargaenergiamwmed
286,S,Sul,2002-03-13,7796.2462532
290,S,Sul,2002-03-14,7802.03374964
294,S,Sul,2002-03-15,7912.60458374
298,S,Sul,2002-03-16,7125.49833603
302,S,Sul,2002-03-17,5937.49791819
306,S,Sul,2002-03-18,7652.73499807
310,S,Sul,2002-03-19,7685.74708201
314,S,Sul,2002-03-20,7688.98958079
318,S,Sul,2002-03-21,7523.96583405
322,S,Sul,2002-03-22,7390.16083552
326,S,Sul,2002-03-23,6684.24916636
330,S,Sul,2002-03-24,5667.60708313
334,S,Sul,2002-03-25,7533.91125081
338,S,Sul,2002-03-26,7611.04625117
342,S,Sul,2002-03-27,7630.63583399
346,S,Sul,2002-03-28,7450.1095843
350,S,Sul,2002-03-29,5640.3370842
354,S,Sul,2002-03-30,6029.84999898
358,S,Sul,2002-03-31,5264.14374873
362,S,Sul,2002-04-01,6911.86083399
366,S,Sul,2002-04-02,7023.45749741
370,S,Sul,2002-04-03,7172.16708298
374,S,Sul,2002-04-04,7261.28666789
378,S,Sul,2002-04-05,7290.18875046
382,S,Sul,2002-04-06,6418.17833125
386,S,Sul,2002-04-07,5346.30416514
390,S,Sul,2002-04-08,7117.30833282
394,S,Sul,2002-04-09,7486.3187528
398,S,Sul,2002-04-10,7587.03291651
402,S,Sul,2002-04-11,7592.73666789
406,S,Sul,2002-04-12,7517.07125142
410,S,Sul,2002-04-13,6480.12249502
414,S,Sul,2002-04-14,5307.79958445
418,S,Sul,2002-04-15,7107.39707845
422,S,Sul,2002-04-16,7487.29541601
426,S,Sul,2002-04-17,7454.83958257
430,S,Sul,2002-04-18,7324.68333435
434,S,Sul,2002-04-19,7265.8504158
438,S,Sul,2002-04-20,6354.96791534
442,S,Sul,2002-04-21,5077.85833486
446,S,Sul,2002-04-22,6940.39917119
450,S,Sul,2002-04-23,7366.02708359
454,S,Sul,2002-04-24,7449.06458257
458,S,Sul,2002-04-25,7468.68333435
462,S,Sul,2002-04-26,7466.05791626
466,S,Sul,2002-04-27,6341.14458567
470,S,Sul,2002-04-28,5293.0454155
474,S,Sul,2002-04-29,7150.70499883
478,S,Sul,2002-04-30,7092.28624924
482,S,Sul,2002-05-01,5456.66999944
486,S,Sul,2002-05-02,6929.38374914
490,S,Sul,2002-05-03,7087.95500005
494,S,Sul,2002-05-04,6123.71291428
498,S,Sul,2002-05-05,5134.6033343
502,S,Sul,2002-05-06,6796.91708603
506,S,Sul,2002-05-07,7151.93000209
510,S,Sul,2002-05-08,7180.82833074
514,S,Sul,2002-05-09,7069.39541575
518,S,Sul,2002-05-10,7032.65499751
522,S,Sul,2002-05-11,6303.72416534
526,S,Sul,2002-05-12,5206.24166883
530,S,Sul,2002-05-13,7046.96541367
534,S,Sul,2002-05-14,7363.15791829
538,S,Sul,2002-05-15,7441.13000209
542,S,Sul,2002-05-16,7291.60666784
546,S,Sul,2002-05-17,7172.87625071
550,S,Sul,2002-05-18,6327.41125132
554,S,Sul,2002-05-19,5198.27125015
558,S,Sul,2002-05-20,6899.52499736
562,S,Sul,2002-05-21,6910.10458603
566,S,Sul,2002-05-22,6886.07458313
570,S,Sul,2002-05-23,6915.14000231
574,S,Sul,2002-05-24,6897.18791618
578,S,Sul,2002-05-25,6106.71791712
582,S,Sul,2002-05-26,5045.31416639
586,S,Sul,2002-05-27,6716.22208392
590,S,Sul,2002-05-28,7008.55958125
594,S,Sul,2002-05-29,7080.23708649
598,S,Sul,2002-05-30,5753.29916369
602,S,Sul,2002-05-31,6425.14000104
606,S,Sul,2002-06-01,5883.99750061
610,S,Sul,2002-06-02,5090.14291471
614,S,Sul,2002-06-03,6677.86624743
618,S,Sul,2002-06-04,7123.99791514
622,S,Sul,2002-06-05,7201.67708511
626,S,Sul,2002-06-06,7203.29083176
630,S,Sul,2002-06-07,7228.87500102
634,S,Sul,2002-06-08,6177.74500249
638,S,Sul,2002-06-09,5230.52500216
642,S,Sul,2002-06-10,6836.10666784
646,S,Sul,2002-06-11,7179.25083338
650,S,Sul,2002-06-12,7134.34458389
654,S,Sul,2002-06-13,7016.9408371
658,S,Sul,2002-06-14,7027.71083374
662,S,Sul,2002-06-15,6171.94458237
666,S,Sul,2002-06-16,5088.19541829
670,S,Sul,2002-06-17,6571.84166845
674,S,Sul,2002-06-18,7109.85291723
678,S,Sul,2002-06-19,7046.50291417
682,S,Sul,2002-06-20,7044.74541651
686,S,Sul,2002-06-21,7010.02375031
690,S,Sul,2002-06-22,6124.71708349
694,S,Sul,2002-06-23,5058.01666565
698,S,Sul,2002-06-24,6730.42500064
702,S,Sul,2002-06-25,6978.44625041
706,S,Sul,2002-06-26,6651.91416982
710,S,Sul,2002-06-27,6998.09875031
714,S,Sul,2002-06-28,7007.98250249
718,S,Sul,2002-06-29,6213.43625081
722,S,Sul,2002-06-30,5003.90333392
726,S,Sul,2002-07-01,6784.0939185
730,S,Sul,2002-07-02,6990.72333532
734,S,Sul,2002-07-03,6935.39458338
738,S,Sul,2002-07-04,7003.57791682
742,S,Sul,2002-07-05,7016.44750112
746,S,Sul,2002-07-06,6181.69500148
750,S,Sul,2002-07-07,5166.19833623
754,S,Sul,2002-07-08,6631.2145846
758,S,Sul,2002-07-09,6848.77707926
762,S,Sul,2002-07-10,6911.86374855
766,S,Sul,2002-07-11,6972.9399999
770,S,Sul,2002-07-12,6925.99333064
774,S,Sul,2002-07-13,5978.16499761
778,S,Sul,2002-07-14,4904.40291659
782,S,Sul,2002-07-15,6594.15875028
786,S,Sul,2002-07-16,6842.80708379
790,S,Sul,2002-07-17,6890.95041529
794,S,Sul,2002-07-18,6817.56666565
798,S,Sul,2002-07-19,6810.64208221
802,S,Sul,2002-07-20,6027.18000285
806,S,Sul,2002-07-21,5055.87958349
810,S,Sul,2002-07-22,6632.60583293
814,S,Sul,2002-07-23,6812.750833
818,S,Sul,2002-07-24,6857.22291463
822,S,Sul,2002-07-25,6848.9920845
826,S,Sul,2002-07-26,6945.65999794
830,S,Sul,2002-07-27,5991.85333201
834,S,Sul,2002-07-28,4853.9299998
838,S,Sul,2002-07-29,6521.44624825
842,S,Sul,2002-07-30,6897.8295831
846,S,Sul,2002-07-31,6916.37416407
850,S,Sul,2002-08-01,6879.27708028
854,S,Sul,2002-08-02,6927.32749672
858,S,Sul,2002-08-03,5901.99625219
862,S,Sul,2002-08-04,4946.6575016
866,S,Sul,2002-08-05,6726.84083239
870,S,Sul,2002-08-06,6894.68499629
874,S,Sul,2002-08-07,6981.93958308
878,S,Sul,2002-08-08,6949.50166601
882,S,Sul,2002-08-09,6853.19124924
886,S,Sul,2002-08-10,5983.40000183
890,S,Sul,2002-08-11,4910.35000107
894,S,Sul,2002-08-12,6723.59041758
898,S,Sul,2002-08-13,7084.43374598
902,S,Sul,2002-08-14,7051.54583394
906,S,Sul,2002-08-15,6933.69416417
910,S,Sul,2002-08-16,7016.06208598
914,S,Sul,2002-08-17,6137.53666626
918,S,Sul,2002-08-18,5126.69291967
922,S,Sul,2002-08-19,6825.30208211
926,S,Sul,2002-08-20,7013.30624944
930,S,Sul,2002-08-21,7041.54041509
934,S,Sul,2002-08-22,7049.3404159
938,S,Sul,2002-08-23,7028.47250112
942,S,Sul,2002-08-24,6314.24625295
946,S,Sul,2002-08-25,5292.82249644
950,S,Sul,2002-08-26,6878.41875214
954,S,Sul,2002-08-27,7057.91583623
958,S,Sul,2002-08-28,7109.74708181
962,S,Sul,2002-08-29,7114.41749588
966,S,Sul,2002-08-30,6789.72375107
970,S,Sul,2002-08-31,6046.37916743
974,S,Sul,2002-09-01,4842.34458199
978,S,Sul,2002-09-02,6406.65708008
982,S,Sul,2002-09-03,6631.55291583
986,S,Sul,2002-09-04,6714.66166941
990,S,Sul,2002-09-05,6884.12083104
994,S,Sul,2002-09-06,6905.2020846
998,S,Sul,2002-09-07,5413.69666901
1002,S,Sul,2002-09-08,4887.22541517
1006,S,Sul,2002-09-09,6631.40999705
1010,S,Sul,2002-09-10,6964.46291885
1014,S,Sul,2002-09-11,7077.21666794
1018,S,Sul,2002-09-12,7063.7658343
1022,S,Sul,2002-09-13,6915.2958313
1026,S,Sul,2002-09-14,6044.77750015
1030,S,Sul,2002-09-15,5069.79583486
1034,S,Sul,2002-09-16,6721.13666509
1038,S,Sul,2002-09-17,7017.05708364
1042,S,Sul,2002-09-18,7067.85041504
1046,S,Sul,2002-09-19,7089.89833272
1050,S,Sul,2002-09-20,6535.50874939
1054,S,Sul,2002-09-21,5828.85083338
1058,S,Sul,2002-09-22,4859.44250069
1062,S,Sul,2002-09-23,6505.19375142
1066,S,Sul,2002-09-24,6751.03833415
1070,S,Sul,2002-09-25,6833.02416687
1074,S,Sul,2002-09-26,6910.60500056
1078,S,Sul,2002-09-27,7018.46999715
1082,S,Sul,2002-09-28,6213.9824969
1086,S,Sul,2002-09-29,5205.34666773
1090,S,Sul,2002-09-30,6825.36708094
1094,S,Sul,2002-10-01,6933.80166936
1098,S,Sul,2002-10-02,7003.64416692
1102,S,Sul,2002-10-03,7111.51791921
1106,S,Sul,2002-10-04,7100.12458394
1110,S,Sul,2002-10-05,6374.93750127
1114,S,Sul,2002-10-06,5213.46208216
1118,S,Sul,2002-10-07,7049.22791748
1122,S,Sul,2002-10-08,7369.64374695
1126,S,Sul,2002-10-09,7377.62666779
1130,S,Sul,2002-10-10,7383.34625092
1134,S,Sul,2002-10-11,7354.39833277
1138,S,Sul,2002-10-12,5737.50791651
1142,S,Sul,2002-10-13,5241.29583435
1146,S,Sul,2002-10-14,7156.03916626
1150,S,Sul,2002-10-15,7546.38999634
1154,S,Sul,2002-10-16,7550.29916712
1158,S,Sul,2002-10-17,7186.51166687
1162,S,Sul,2002-10-18,7137.27166341
1166,S,Sul,2002-10-19,6421.11041667
1170,S,Sul,2002-10-20,5424.87833379
1174,S,Sul,2002-10-21,6910.90875041
1178,S,Sul,2002-10-22,6981.58541819
1182,S,Sul,2002-10-23,7004.39125315
1186,S,Sul,2002-10-24,7187.49083354
1190,S,Sul,2002-10-25,7229.46375097
1194,S,Sul,2002-10-26,6347.01207937
1198,S,Sul,2002-10-27,5130.61500117
1202,S,Sul,2002-10-28,7053.77208023
1206,S,Sul,2002-10-29,7322.61958211
1210,S,Sul,2002-10-30,7113.09166718
1214,S,Sul,2002-10-31,7033.13583094
1218,S,Sul,2002-11-01,6961.79791768
1222,S,Sul,2002-11-02,5581.6545845
1226,S,Sul,2002-11-03,4953.93458227
1230,S,Sul,2002-11-04,6854.169163
1234,S,Sul,2002-11-05,6946.556663
1238,S,Sul,2002-11-06,6949.33582967
1242,S,Sul,2002-11-07,6975.92499654
1246,S,Sul,2002-11-08,6958.97583206
1250,S,Sul,2002-11-09,6376.19375148
1254,S,Sul,2002-11-10,5236.82958298
1258,S,Sul,2002-11-11,6657.98874944
1262,S,Sul,2002-11-12,6963.80749995
1266,S,Sul,2002-11-13,7129.96916784
1270,S,Sul,2002-11-14,7176.06666692
1274,S,Sul,2002-11-15,6034.78916855
1278,S,Sul,2002-11-16,5965.56999995
1282,S,Sul,2002-11-17,5382.25166575
1286,S,Sul,2002-11-18,7135.75166906
1290,S,Sul,2002-11-19,7411.15666682
1294,S,Sul,2002-11-20,7438.46666387
1298,S,Sul,2002-11-21,7519.70000153
1302,S,Sul,2002-11-22,7214.90958328
1306,S,Sul,2002-11-23,6571.86166662
1310,S,Sul,2002-11-24,5673.46000392
1314,S,Sul,2002-11-25,7416.69749832
1318,S,Sul,2002-11-26,7631.28583425
1322,S,Sul,2002-11-27,7657.36083145
1326,S,Sul,2002-11-28,7450.08249969
1330,S,Sul,2002-11-29,7411.48333257
1334,S,Sul,2002-11-30,6616.94708099
1338,S,Sul,2002-12-01,5441.59958216
1342,S,Sul,2002-12-02,6925.90666656
1346,S,Sul,2002-12-03,7252.67750015
1350,S,Sul,2002-12-04,7409.82166799
1354,S,Sul,2002-12-05,7637.45500158
1358,S,Sul,2002-12-06,7590.49416682
1362,S,Sul,2002-12-07,6599.13416977
1366,S,Sul,2002-12-08,5300.12708181
1370,S,Sul,2002-12-09,7018.60208181
1374,S,Sul,2002-12-10,7252.19666468
1378,S,Sul,2002-12-11,7198.95208308
1382,S,Sul,2002-12-12,7388.71000137
1386,S,Sul,2002-12-13,7557.5550031
1390,S,Sul,2002-12-14,6748.96208191
1394,S,Sul,2002-12-15,5663.81792068
1398,S,Sul,2002-12-16,7372.29041875
1402,S,Sul,2002-12-17,7662.13583425
1406,S,Sul,2002-12-18,7437.28125076
1410,S,Sul,2002-12-19,7448.00250168
1414,S,Sul,2002-12-20,7352.91499736
1418,S,Sul,2002-12-21,6451.33791707
1422,S,Sul,2002-12-22,5618.01083018
1426,S,Sul,2002-12-23,6603.42791875
1430,S,Sul,2002-12-24,5814.2795812
1434,S,Sul,2002-12-25,4465.69125137
1438,S,Sul,2002-12-26,6006.94708277
1442,S,Sul,2002-12-27,6431.12791468
1446,S,Sul,2002-12-28,6241.35166804
1450,S,Sul,2002-12-29,5614.45666987
1454,S,Sul,2002-12-30,6558.75416616
1458,S,Sul,2002-12-31,6086.32958298
