,id_subsistema,nom_subsistema,din_instante,val_cargaenergiamwmed
310,S,Sul,2023-03-19,11163.25483202
314,S,Sul,2023-03-20,14866.34896224
318,S,Sul,2023-03-21,15174.09395833
322,S,Sul,2023-03-22,15147.32179139
326,S,Sul,2023-03-23,15182.53345833
330,S,Sul,2023-03-24,15017.82924673
334,S,Sul,2023-03-25,12485.541875
338,S,Sul,2023-03-26,10427.56279167
342,S,Sul,2023-03-27,13034.682045
346,S,Sul,2023-03-28,13524.9337923
350,S,Sul,2023-03-29,14594.96024785
354,S,Sul,2023-03-30,13918.11916604
358,S,Sul,2023-03-31,13673.12379112
362,S,Sul,2023-04-01,10956.58345833
366,S,Sul,2023-04-02,9358.65379167
370,S,Sul,2023-04-03,12602.67403564
374,S,Sul,2023-04-04,13706.54725
378,S,Sul,2023-04-05,13746.79758333
382,S,Sul,2023-04-06,13210.20754167
386,S,Sul,2023-04-07,9500.56816667
390,S,Sul,2023-04-08,9623.00529167
394,S,Sul,2023-04-09,8783.51816667
398,S,Sul,2023-04-10,12478.72033333
402,S,Sul,2023-04-11,13367.18529167
406,S,Sul,2023-04-12,13805.99016667
410,S,Sul,2023-04-13,13762.3155
414,S,Sul,2023-04-14,13234.976875
418,S,Sul,2023-04-15,11277.5235
422,S,Sul,2023-04-16,9788.40867148
426,S,Sul,2023-04-17,12420.99583333
430,S,Sul,2023-04-18,12071.93720833
434,S,Sul,2023-04-19,11500.86658333
438,S,Sul,2023-04-20,11225.17291667
442,S,Sul,2023-04-21,9641.26204167
446,S,Sul,2023-04-22,9310.24220833
450,S,Sul,2023-04-23,8646.54920833
454,S,Sul,2023-04-24,11822.702875
458,S,Sul,2023-04-25,12557.10004167
462,S,Sul,2023-04-26,12626.7385
466,S,Sul,2023-04-27,12578.76833333
470,S,Sul,2023-04-28,12246.69958333
474,S,Sul,2023-04-29,11011.57091667
478,S,Sul,2023-04-30,9634.79570833
482,S,Sul,2023-05-01,10127.39175
486,S,Sul,2023-05-02,13090.16404167
490,S,Sul,2023-05-03,13375.72375
494,S,Sul,2023-05-04,13260.36854167
498,S,Sul,2023-05-05,12991.4895
502,S,Sul,2023-05-06,10947.05653994
506,S,Sul,2023-05-07,9701.62333333
510,S,Sul,2023-05-08,12286.12675
514,S,Sul,2023-05-09,12205.23375
518,S,Sul,2023-05-10,12137.64020833
522,S,Sul,2023-05-11,11946.35049627
526,S,Sul,2023-05-12,12240.91720833
530,S,Sul,2023-05-13,10405.70020833
534,S,Sul,2023-05-14,8859.58454167
538,S,Sul,2023-05-15,11899.74099925
542,S,Sul,2023-05-16,12517.42041667
546,S,Sul,2023-05-17,12523.270625
550,S,Sul,2023-05-18,12864.39304167
554,S,Sul,2023-05-19,12894.60883091
558,S,Sul,2023-05-20,11326.97604233
562,S,Sul,2023-05-21,9937.48691609
566,S,Sul,2023-05-22,12838.31287307
570,S,Sul,2023-05-23,13268.81212555
574,S,Sul,2023-05-24,13243.26949995
578,S,Sul,2023-05-25,13440.77233258
582,S,Sul,2023-05-26,13313.07295829
586,S,Sul,2023-05-27,11739.17166653
590,S,Sul,2023-05-28,9818.78457998
594,S,Sul,2023-05-29,12823.26391602
598,S,Sul,2023-05-30,13280.77983344
602,S,Sul,2023-05-31,12934.5719982
606,S,Sul,2023-06-01,12709.93991704
610,S,Sul,2023-06-02,12484.39416667
614,S,Sul,2023-06-03,10933.46204167
618,S,Sul,2023-06-04,9598.62075
622,S,Sul,2023-06-05,12402.97745833
626,S,Sul,2023-06-06,12668.31679052
630,S,Sul,2023-06-07,12625.35541667
634,S,Sul,2023-06-08,11150.111125
638,S,Sul,2023-06-09,11507.61908333
642,S,Sul,2023-06-10,10716.95170833
646,S,Sul,2023-06-11,9760.50720833
650,S,Sul,2023-06-12,12377.79041667
654,S,Sul,2023-06-13,13124.90395833
658,S,Sul,2023-06-14,13195.39683333
662,S,Sul,2023-06-15,12565.903625
666,S,Sul,2023-06-16,11828.43704167
670,S,Sul,2023-06-17,10202.135125
674,S,Sul,2023-06-18,8869.08745833
678,S,Sul,2023-06-19,11979.16391667
682,S,Sul,2023-06-20,12324.70375
686,S,Sul,2023-06-21,12720.53741667
690,S,Sul,2023-06-22,12967.63679167
694,S,Sul,2023-06-23,12567.49929167
698,S,Sul,2023-06-24,10182.214875
702,S,Sul,2023-06-25,8993.09554167
706,S,Sul,2023-06-26,11717.30633333
710,S,Sul,2023-06-27,12097.42733333
714,S,Sul,2023-06-28,12324.41970833
718,S,Sul,2023-06-29,12230.41725
722,S,Sul,2023-06-30,12594.55970833
726,S,Sul,2023-07-01,10883.35379167
730,S,Sul,2023-07-02,9694.23720833
734,S,Sul,2023-07-03,12325.3250872
738,S,Sul,2023-07-04,12744.6521318
742,S,Sul,2023-07-05,12878.84533333
746,S,Sul,2023-07-06,12945.81320833
750,S,Sul,2023-07-07,13165.96495833
754,S,Sul,2023-07-08,11084.71866667
758,S,Sul,2023-07-09,9590.24770833
762,S,Sul,2023-07-10,12420.954
766,S,Sul,2023-07-11,12614.66820833
770,S,Sul,2023-07-12,12878.77270833
774,S,Sul,2023-07-13,12164.23404167
778,S,Sul,2023-07-14,11947.13079167
782,S,Sul,2023-07-15,10013.11516667
786,S,Sul,2023-07-16,8588.71808333
790,S,Sul,2023-07-17,11791.2883452
794,S,Sul,2023-07-18,12321.17454167
798,S,Sul,2023-07-19,12345.78616667
802,S,Sul,2023-07-20,12451.040875
806,S,Sul,2023-07-21,12332.95616667
810,S,Sul,2023-07-22,10618.057875
814,S,Sul,2023-07-23,9497.81641667
818,S,Sul,2023-07-24,12426.509
822,S,Sul,2023-07-25,12859.07416667
826,S,Sul,2023-07-26,13114.35466667
830,S,Sul,2023-07-27,13228.03925
834,S,Sul,2023-07-28,13228.41020833
838,S,Sul,2023-07-29,11289.10070833
842,S,Sul,2023-07-30,9775.41358333
846,S,Sul,2023-07-31,12623.52525
850,S,Sul,2023-08-01,12994.89575
854,S,Sul,2023-08-02,13150.64783333
858,S,Sul,2023-08-03,13387.8585
862,S,Sul,2023-08-04,13443.01795833
866,S,Sul,2023-08-05,11241.59916667
870,S,Sul,2023-08-06,9852.67475
874,S,Sul,2023-08-07,12977.73483333
878,S,Sul,2023-08-08,13128.214125
882,S,Sul,2023-08-09,12912.255875
886,S,Sul,2023-08-10,12764.65816667
890,S,Sul,2023-08-11,12371.63929167
894,S,Sul,2023-08-12,10208.698375
898,S,Sul,2023-08-13,8492.15320833
902,S,Sul,2023-08-14,11528.437
906,S,Sul,2023-08-15,11981.14445782
910,S,Sul,2023-08-16,12412.86595833
914,S,Sul,2023-08-17,12878.024125
918,S,Sul,2023-08-18,13115.647
922,S,Sul,2023-08-19,10574.7015
926,S,Sul,2023-08-20,9441.37495833
930,S,Sul,2023-08-21,12204.39583333
934,S,Sul,2023-08-22,13006.50654167
938,S,Sul,2023-08-23,13857.41079167
942,S,Sul,2023-08-24,13644.14545833
946,S,Sul,2023-08-25,13192.03520833
950,S,Sul,2023-08-26,11171.855875
954,S,Sul,2023-08-27,9927.12129167
958,S,Sul,2023-08-28,12911.59504167
962,S,Sul,2023-08-29,13181.524625
966,S,Sul,2023-08-30,13279.97908333
970,S,Sul,2023-08-31,13098.193
974,S,Sul,2023-09-01,12982.88529167
978,S,Sul,2023-09-02,11038.94466667
982,S,Sul,2023-09-03,9522.28770833
986,S,Sul,2023-09-04,12555.34041667
990,S,Sul,2023-09-05,12317.94320833
994,S,Sul,2023-09-06,12136.14545833
998,S,Sul,2023-09-07,10847.75008333
1002,S,Sul,2023-09-08,10975.50595833
1006,S,Sul,2023-09-09,9944.86658333
1010,S,Sul,2023-09-10,8906.24958333
1014,S,Sul,2023-09-11,12096.35595833
1018,S,Sul,2023-09-12,13004.78045833
1022,S,Sul,2023-09-13,12961.70245833
1026,S,Sul,2023-09-14,12454.55333333
1030,S,Sul,2023-09-15,12290.45433333
1034,S,Sul,2023-09-16,10760.558375
1038,S,Sul,2023-09-17,10034.359375
1042,S,Sul,2023-09-18,13663.08279167
1046,S,Sul,2023-09-19,13959.66220833
1050,S,Sul,2023-09-20,13174.47079167
1054,S,Sul,2023-09-21,14067.40345833
1058,S,Sul,2023-09-22,14358.98366667
1062,S,Sul,2023-09-23,12407.346
1066,S,Sul,2023-09-24,11443.44058333
1070,S,Sul,2023-09-25,14108.71341667
1074,S,Sul,2023-09-26,14290.08745833
1078,S,Sul,2023-09-27,13654.55845833
1082,S,Sul,2023-09-28,12861.98425
1086,S,Sul,2023-09-29,12897.30858333
1090,S,Sul,2023-09-30,11414.714
1094,S,Sul,2023-10-01,9960.07316667
1098,S,Sul,2023-10-02,12726.73683333
1102,S,Sul,2023-10-03,13680.45179188
1106,S,Sul,2023-10-04,13493.94454094
1110,S,Sul,2023-10-05,12918.33987639
1114,S,Sul,2023-10-06,12997.32537407
1118,S,Sul,2023-10-07,11664.82933333
1122,S,Sul,2023-10-08,9938.15845833
1126,S,Sul,2023-10-09,12176.59179167
1130,S,Sul,2023-10-10,12566.25583333
1134,S,Sul,2023-10-11,13012.144375
1138,S,Sul,2023-10-12,11020.756125
1142,S,Sul,2023-10-13,11579.53941667
1146,S,Sul,2023-10-14,10111.37683333
1150,S,Sul,2023-10-15,9299.50275
1154,S,Sul,2023-10-16,13157.592125
1158,S,Sul,2023-10-17,13327.674875
1162,S,Sul,2023-10-18,12924.00304167
1166,S,Sul,2023-10-19,13250.47195833
1170,S,Sul,2023-10-20,12883.04375
1174,S,Sul,2023-10-21,11543.44858333
1178,S,Sul,2023-10-22,10392.93466667
1182,S,Sul,2023-10-23,13696.44658333
1186,S,Sul,2023-10-24,13986.67366667
1190,S,Sul,2023-10-25,13606.28
1194,S,Sul,2023-10-26,13432.47095833
1198,S,Sul,2023-10-27,13407.659
1202,S,Sul,2023-10-28,11781.87095833
1206,S,Sul,2023-10-29,10774.82533333
1210,S,Sul,2023-10-30,13903.86388008
1214,S,Sul,2023-10-31,13457.8485
1218,S,Sul,2023-11-01,13297.55
1222,S,Sul,2023-11-02,11241.68791667
1226,S,Sul,2023-11-03,12299.36520833
1230,S,Sul,2023-11-04,10556.83916667
1234,S,Sul,2023-11-05,9579.54354167
1238,S,Sul,2023-11-06,12783.90670833
1242,S,Sul,2023-11-07,13636.810875
1246,S,Sul,2023-11-08,14407.47804167
1250,S,Sul,2023-11-09,14408.99883333
1254,S,Sul,2023-11-10,13929.17641667
1258,S,Sul,2023-11-11,13017.67175
1262,S,Sul,2023-11-12,11956.05070833
1266,S,Sul,2023-11-13,14663.00345833
1270,S,Sul,2023-11-14,14238.696125
1274,S,Sul,2023-11-15,12981.85816667
1278,S,Sul,2023-11-16,14559.95458333
1282,S,Sul,2023-11-17,14550.878625
1286,S,Sul,2023-11-18,12570.44229167
1290,S,Sul,2023-11-19,10751.76
1294,S,Sul,2023-11-20,13553.101125
1298,S,Sul,2023-11-21,14837.43975
1302,S,Sul,2023-11-22,15216.10329167
1306,S,Sul,2023-11-23,14158.40245833
1310,S,Sul,2023-11-24,13735.817125
1314,S,Sul,2023-11-25,11643.09725
1318,S,Sul,2023-11-26,10380.5745
1322,S,Sul,2023-11-27,13700.238125
1326,S,Sul,2023-11-28,14012.2375
1330,S,Sul,2023-11-29,14369.24391667
1334,S,Sul,2023-11-30,15329.6075
1338,S,Sul,2023-12-01,15909.77845833
1342,S,Sul,2023-12-02,14212.20825
1346,S,Sul,2023-12-03,12104.12783333
1350,S,Sul,2023-12-04,14405.21616667
1354,S,Sul,2023-12-05,14045.97770833
1358,S,Sul,2023-12-06,14859.98966667
1362,S,Sul,2023-12-07,15364.99408821
1366,S,Sul,2023-12-08,14118.260875
1370,S,Sul,2023-12-09,12209.84575
1374,S,Sul,2023-12-10,10608.61533333
1378,S,Sul,2023-12-11,13620.19908333
1382,S,Sul,2023-12-12,14832.01054167
1386,S,Sul,2023-12-13,15579.68754167
1390,S,Sul,2023-12-14,16518.262375
1394,S,Sul,2023-12-15,16771.68658333
1398,S,Sul,2023-12-16,14984.40120833
1402,S,Sul,2023-12-17,13943.00208333
1406,S,Sul,2023-12-18,17094.96466667
1410,S,Sul,2023-12-19,16396.94879167
1414,S,Sul,2023-12-20,15512.06820833
1418,S,Sul,2023-12-21,15115.703375
1422,S,Sul,2023-12-22,15380.57783333
1426,S,Sul,2023-12-23,12672.12320833
1430,S,Sul,2023-12-24,11835.551875
1434,S,Sul,2023-12-25,10870.28820833
1438,S,Sul,2023-12-26,12702.2595
1442,S,Sul,2023-12-27,12806.54679167
1446,S,Sul,2023-12-28,13821.5995
1450,S,Sul,2023-12-29,13677.27075
1454,S,Sul,2023-12-30,11940.31995833
1458,S,Sul,2023-12-31,10697.37566667
