,id_subsistema,nom_subsistema,din_instante,val_cargaenergiamwmed
226,S,Sul,2003-02-26,8144.48457972
230,S,Sul,2003-02-27,8172.30666656
234,S,Sul,2003-02-28,8260.9549998
238,S,Sul,2003-03-01,6849.97333883
242,S,Sul,2003-03-02,5742.28417053
246,S,Sul,2003-03-03,6695.9087499
250,S,Sul,2003-03-04,6675.73624751
254,S,Sul,2003-03-05,7655.77541428
258,S,Sul,2003-03-06,8016.95291672
262,S,Sul,2003-03-07,7919.95916977
266,S,Sul,2003-03-08,6867.12375005
270,S,Sul,2003-03-09,5844.42541453
274,S,Sul,2003-03-10,7631.11124573
278,S,Sul,2003-03-11,7853.06541417
282,S,Sul,2003-03-12,7729.34166565
286,S,Sul,2003-03-13,7614.44791361
290,S,Sul,2003-03-14,7662.84458084
294,S,Sul,2003-03-15,6788.2024999
298,S,Sul,2003-03-16,5600.33625081
302,S,Sul,2003-03-17,7179.26499812
306,S,Sul,2003-03-18,7551.97166621
310,S,Sul,2003-03-19,7756.11708399
314,S,Sul,2003-03-20,7872.49458516
318,S,Sul,2003-03-21,7352.60833791
322,S,Sul,2003-03-22,6360.08124593
326,S,Sul,2003-03-23,5435.91583481
330,S,Sul,2003-03-24,7101.8424998
334,S,Sul,2003-03-25,7431.38458532
338,S,Sul,2003-03-26,7485.72125066
342,S,Sul,2003-03-27,7552.31833445
346,S,Sul,2003-03-28,7533.41083425
350,S,Sul,2003-03-29,6654.96958211
354,S,Sul,2003-03-30,5676.70458221
358,S,Sul,2003-03-31,7400.97624817
362,S,Sul,2003-04-01,7525.73374964
366,S,Sul,2003-04-02,7506.67874934
370,S,Sul,2003-04-03,7414.64500148
374,S,Sul,2003-04-04,7322.97666677
378,S,Sul,2003-04-05,6369.25041656
382,S,Sul,2003-04-06,5327.80666517
386,S,Sul,2003-04-07,6932.45416768
390,S,Sul,2003-04-08,7265.50666529
394,S,Sul,2003-04-09,7409.28917007
398,S,Sul,2003-04-10,7342.13374975
402,S,Sul,2003-04-11,7118.09374898
406,S,Sul,2003-04-12,6233.16375046
410,S,Sul,2003-04-13,5255.27666842
414,S,Sul,2003-04-14,6997.2054142
418,S,Sul,2003-04-15,7303.70666555
422,S,Sul,2003-04-16,7393.41374995
426,S,Sul,2003-04-17,7272.15083033
430,S,Sul,2003-04-18,5381.47500229
434,S,Sul,2003-04-19,5533.73708369
438,S,Sul,2003-04-20,4804.74583066
442,S,Sul,2003-04-21,5478.6116684
446,S,Sul,2003-04-22,7210.46791687
450,S,Sul,2003-04-23,7543.41541773
454,S,Sul,2003-04-24,7560.71666565
458,S,Sul,2003-04-25,7582.15416514
462,S,Sul,2003-04-26,6751.78624649
466,S,Sul,2003-04-27,5611.0987498
470,S,Sul,2003-04-28,7341.89041799
474,S,Sul,2003-04-29,7899.31749967
478,S,Sul,2003-04-30,7432.46375173
482,S,Sul,2003-05-01,5706.11279162
486,S,Sul,2003-05-02,6490.70296022
490,S,Sul,2003-05-03,5851.04166504
494,S,Sul,2003-05-04,5047.48841992
498,S,Sul,2003-05-05,6871.46737312
502,S,Sul,2003-05-06,7087.56628882
506,S,Sul,2003-05-07,7008.76812668
510,S,Sul,2003-05-08,7096.52249802
514,S,Sul,2003-05-09,7066.92174781
518,S,Sul,2003-05-10,6250.03129233
522,S,Sul,2003-05-11,5086.55728836
526,S,Sul,2003-05-12,6881.14300237
530,S,Sul,2003-05-13,7127.78066931
534,S,Sul,2003-05-14,7155.99321098
538,S,Sul,2003-05-15,7228.25854451
542,S,Sul,2003-05-16,7295.18145894
546,S,Sul,2003-05-17,6417.27879121
550,S,Sul,2003-05-18,5373.11899975
554,S,Sul,2003-05-19,7005.30783099
558,S,Sul,2003-05-20,7235.70812317
562,S,Sul,2003-05-21,7275.42820849
566,S,Sul,2003-05-22,7340.2874999
570,S,Sul,2003-05-23,7177.77483593
574,S,Sul,2003-05-24,6057.82649713
578,S,Sul,2003-05-25,4930.67374756
582,S,Sul,2003-05-26,6521.1487924
586,S,Sul,2003-05-27,6896.43858165
590,S,Sul,2003-05-28,6939.65270503
594,S,Sul,2003-05-29,6962.77458466
598,S,Sul,2003-05-30,6993.68187368
602,S,Sul,2003-05-31,6140.45129365
606,S,Sul,2003-06-01,5119.88833532
610,S,Sul,2003-06-02,6877.4029156
614,S,Sul,2003-06-03,7198.31733282
618,S,Sul,2003-06-04,7094.36708089
622,S,Sul,2003-06-05,7142.18824908
626,S,Sul,2003-06-06,7096.77333384
630,S,Sul,2003-06-07,6262.61971032
634,S,Sul,2003-06-08,5072.08829131
638,S,Sul,2003-06-09,6906.22966623
642,S,Sul,2003-06-10,7135.34554136
646,S,Sul,2003-06-11,7146.21749832
650,S,Sul,2003-06-12,7133.59320945
654,S,Sul,2003-06-13,7159.35154182
658,S,Sul,2003-06-14,6259.31137271
662,S,Sul,2003-06-15,5211.98070821
666,S,Sul,2003-06-16,6989.55749751
670,S,Sul,2003-06-17,7182.55892074
674,S,Sul,2003-06-18,7219.66891916
678,S,Sul,2003-06-19,5816.3613752
682,S,Sul,2003-06-20,6513.24108415
686,S,Sul,2003-06-21,5906.27728999
690,S,Sul,2003-06-22,5046.34099825
694,S,Sul,2003-06-23,6819.40733252
698,S,Sul,2003-06-24,7121.21570854
702,S,Sul,2003-06-25,7151.14766463
706,S,Sul,2003-06-26,7167.64124705
710,S,Sul,2003-06-27,7110.8404564
714,S,Sul,2003-06-28,6307.36191682
718,S,Sul,2003-06-29,5207.40724695
722,S,Sul,2003-06-30,6791.1634595
726,S,Sul,2003-07-01,6936.4729159
730,S,Sul,2003-07-02,7010.99374919
734,S,Sul,2003-07-03,7011.59958135
738,S,Sul,2003-07-04,7045.5999968
742,S,Sul,2003-07-05,6146.81708415
746,S,Sul,2003-07-06,5175.11416519
750,S,Sul,2003-07-07,6889.0941686
754,S,Sul,2003-07-08,7152.69833522
758,S,Sul,2003-07-09,7123.3474971
762,S,Sul,2003-07-10,7011.19416906
766,S,Sul,2003-07-11,6942.35208227
770,S,Sul,2003-07-12,5932.06166873
774,S,Sul,2003-07-13,4973.98500036
778,S,Sul,2003-07-14,6767.44374964
782,S,Sul,2003-07-15,7115.68541595
786,S,Sul,2003-07-16,7074.37416621
790,S,Sul,2003-07-17,7005.67083486
794,S,Sul,2003-07-18,7003.02125448
798,S,Sul,2003-07-19,6146.36166631
802,S,Sul,2003-07-20,5111.8258313
806,S,Sul,2003-07-21,6788.25833572
810,S,Sul,2003-07-22,7130.05000107
814,S,Sul,2003-07-23,7095.40666534
818,S,Sul,2003-07-24,7124.85541585
822,S,Sul,2003-07-25,7124.03791407
826,S,Sul,2003-07-26,6262.04541829
830,S,Sul,2003-07-27,5214.63416601
834,S,Sul,2003-07-28,6850.90083328
838,S,Sul,2003-07-29,7127.02583125
842,S,Sul,2003-07-30,7085.53333379
846,S,Sul,2003-07-31,6985.28791804
850,S,Sul,2003-08-01,7003.64916728
854,S,Sul,2003-08-02,6121.37625061
858,S,Sul,2003-08-03,5163.57832906
862,S,Sul,2003-08-04,6874.31791855
866,S,Sul,2003-08-05,7237.12041733
870,S,Sul,2003-08-06,7124.05916773
874,S,Sul,2003-08-07,6984.28416463
878,S,Sul,2003-08-08,6959.20083135
882,S,Sul,2003-08-09,6080.05124995
886,S,Sul,2003-08-10,4953.30499878
890,S,Sul,2003-08-11,6704.58166695
894,S,Sul,2003-08-12,7016.66791585
898,S,Sul,2003-08-13,7050.4275027
902,S,Sul,2003-08-14,7123.24332962
906,S,Sul,2003-08-15,7089.97916896
910,S,Sul,2003-08-16,6148.2075001
914,S,Sul,2003-08-17,4971.51874926
918,S,Sul,2003-08-18,6720.27833379
922,S,Sul,2003-08-19,6983.93625005
926,S,Sul,2003-08-20,7148.00624995
930,S,Sul,2003-08-21,7232.82916799
934,S,Sul,2003-08-22,7238.34791692
938,S,Sul,2003-08-23,6356.83041687
942,S,Sul,2003-08-24,5313.43166478
946,S,Sul,2003-08-25,6756.90291799
950,S,Sul,2003-08-26,6915.79833438
954,S,Sul,2003-08-27,6932.87458262
958,S,Sul,2003-08-28,7025.75208333
962,S,Sul,2003-08-29,7053.69541601
966,S,Sul,2003-08-30,6181.35958303
970,S,Sul,2003-08-31,5105.78041725
974,S,Sul,2003-09-01,6838.6158331
978,S,Sul,2003-09-02,7057.39124771
982,S,Sul,2003-09-03,7088.97166601
986,S,Sul,2003-09-04,7156.77375046
990,S,Sul,2003-09-05,7280.76375305
994,S,Sul,2003-09-06,6433.5720844
998,S,Sul,2003-09-07,5362.78291845
1002,S,Sul,2003-09-08,6930.32166692
1006,S,Sul,2003-09-09,7206.48499908
1010,S,Sul,2003-09-10,7073.96750333
1014,S,Sul,2003-09-11,6946.36333522
1018,S,Sul,2003-09-12,6998.01624977
1022,S,Sul,2003-09-13,6158.75791723
1026,S,Sul,2003-09-14,5089.63708204
1030,S,Sul,2003-09-15,6864.82791799
1034,S,Sul,2003-09-16,7185.32041799
1038,S,Sul,2003-09-17,7127.74541799
1042,S,Sul,2003-09-18,7104.4229189
1046,S,Sul,2003-09-19,7245.52708277
1050,S,Sul,2003-09-20,6156.88374863
1054,S,Sul,2003-09-21,5338.06708237
1058,S,Sul,2003-09-22,7137.12291875
1062,S,Sul,2003-09-23,7441.42541677
1066,S,Sul,2003-09-24,7457.29333384
1070,S,Sul,2003-09-25,7335.36916392
1074,S,Sul,2003-09-26,7311.94000015
1078,S,Sul,2003-09-27,6409.27250173
1082,S,Sul,2003-09-28,5345.71875145
1086,S,Sul,2003-09-29,6940.31999863
1090,S,Sul,2003-09-30,7169.11249898
1094,S,Sul,2003-10-01,7239.74374975
1098,S,Sul,2003-10-02,7331.02749903
1102,S,Sul,2003-10-03,7443.52374842
1106,S,Sul,2003-10-04,6566.91000244
1110,S,Sul,2003-10-05,5506.66874868
1114,S,Sul,2003-10-06,7123.29916509
1118,S,Sul,2003-10-07,7370.52333567
1122,S,Sul,2003-10-08,7398.60041748
1126,S,Sul,2003-10-09,7241.88916707
1130,S,Sul,2003-10-10,7061.99249715
1134,S,Sul,2003-10-11,6140.29708516
1138,S,Sul,2003-10-12,4951.27791707
1142,S,Sul,2003-10-13,6718.55208074
1146,S,Sul,2003-10-14,7068.01666509
1150,S,Sul,2003-10-15,7121.28208282
1154,S,Sul,2003-10-16,7263.81125015
1158,S,Sul,2003-10-17,7351.16208293
1162,S,Sul,2003-10-18,6638.48708293
1166,S,Sul,2003-10-19,5274.46291656
1170,S,Sul,2003-10-20,7066.16416651
1174,S,Sul,2003-10-21,7319.24250239
1178,S,Sul,2003-10-22,7215.72750346
1182,S,Sul,2003-10-23,7174.48916601
1186,S,Sul,2003-10-24,7454.36249878
1190,S,Sul,2003-10-25,6693.17958501
1194,S,Sul,2003-10-26,5299.43333206
1198,S,Sul,2003-10-27,6906.79208338
1202,S,Sul,2003-10-28,7197.50958389
1206,S,Sul,2003-10-29,7261.68958781
1210,S,Sul,2003-10-30,7336.72833562
1214,S,Sul,2003-10-31,7427.34124685
1218,S,Sul,2003-11-01,6312.25708552
1222,S,Sul,2003-11-02,4986.97916885
1226,S,Sul,2003-11-03,6699.29875051
1230,S,Sul,2003-11-04,7055.18875198
1234,S,Sul,2003-11-05,7105.30041641
1238,S,Sul,2003-11-06,7219.98041962
1242,S,Sul,2003-11-07,7258.13666565
1246,S,Sul,2003-11-08,6524.15374827
1250,S,Sul,2003-11-09,5556.16708394
1254,S,Sul,2003-11-10,7403.65083384
1258,S,Sul,2003-11-11,7863.99041779
1262,S,Sul,2003-11-12,7893.24999914
1266,S,Sul,2003-11-13,7428.61916631
1270,S,Sul,2003-11-14,7280.70208374
1274,S,Sul,2003-11-15,6086.67624949
1278,S,Sul,2003-11-16,5515.98791779
1282,S,Sul,2003-11-17,7200.91041646
1286,S,Sul,2003-11-18,7392.7420811
1290,S,Sul,2003-11-19,7304.53083389
1294,S,Sul,2003-11-20,7339.6283341
1298,S,Sul,2003-11-21,7347.92416656
1302,S,Sul,2003-11-22,6749.86083644
1306,S,Sul,2003-11-23,5857.82750031
1310,S,Sul,2003-11-24,7540.61124944
1314,S,Sul,2003-11-25,7676.48458349
1318,S,Sul,2003-11-26,7717.37208321
1322,S,Sul,2003-11-27,7734.49333277
1326,S,Sul,2003-11-28,7685.52625107
1330,S,Sul,2003-11-29,6844.7475027
1334,S,Sul,2003-11-30,5790.14958145
1338,S,Sul,2003-12-01,7525.40458781
1342,S,Sul,2003-12-02,7927.15583644
1346,S,Sul,2003-12-03,8065.6833313
1350,S,Sul,2003-12-04,7926.52875097
1354,S,Sul,2003-12-05,7897.06125142
1358,S,Sul,2003-12-06,6799.11541407
1362,S,Sul,2003-12-07,5707.15541659
1366,S,Sul,2003-12-08,7510.98583425
1370,S,Sul,2003-12-09,7402.4229158
1374,S,Sul,2003-12-10,7528.19625112
1378,S,Sul,2003-12-11,7768.24125122
1382,S,Sul,2003-12-12,7407.00916595
1386,S,Sul,2003-12-13,6703.38041245
1390,S,Sul,2003-12-14,5725.26375234
1394,S,Sul,2003-12-15,7446.09458003
1398,S,Sul,2003-12-16,7508.71291443
1402,S,Sul,2003-12-17,7318.81833237
1406,S,Sul,2003-12-18,7344.53750005
1410,S,Sul,2003-12-19,7397.6562501
1414,S,Sul,2003-12-20,6604.67249934
1418,S,Sul,2003-12-21,5594.59041606
1422,S,Sul,2003-12-22,6848.10416692
1426,S,Sul,2003-12-23,6760.51916545
1430,S,Sul,2003-12-24,5934.95041916
1434,S,Sul,2003-12-25,4743.74624522
1438,S,Sul,2003-12-26,5923.40000148
1442,S,Sul,2003-12-27,5988.49416494
1446,S,Sul,2003-12-28,5518.31791738
1450,S,Sul,2003-12-29,6461.19499995
1454,S,Sul,2003-12-30,6549.79749751
1458,S,Sul,2003-12-31,5932.81167241
