,id_subsistema,nom_subsistema,din_instante,val_cargaenergiamwmed
2,S,Sul,2020-01-01,9969.994875
6,S,Sul,2020-01-02,11190.42941667
10,S,Sul,2020-01-03,11121.44704167
14,S,Sul,2020-01-04,10443.86595833
18,S,Sul,2020-01-05,9790.93504167
22,S,Sul,2020-01-06,12860.62933333
26,S,Sul,2020-01-07,13524.41445833
30,S,Sul,2020-01-08,13620.05170833
34,S,Sul,2020-01-09,14531.329875
38,S,Sul,2020-01-10,14553.25654167
42,S,Sul,2020-01-11,11907.31766667
46,S,Sul,2020-01-12,10600.99808333
50,S,Sul,2020-01-13,13473.66679167
54,S,Sul,2020-01-14,13999.02316667
58,S,Sul,2020-01-15,14459.128875
62,S,Sul,2020-01-16,13487.27825
66,S,Sul,2020-01-17,12443.80875
70,S,Sul,2020-01-18,10874.71595833
74,S,Sul,2020-01-19,10135.52683333
78,S,Sul,2020-01-20,13760.19
82,S,Sul,2020-01-21,13851.22775
86,S,Sul,2020-01-22,12907.69633333
90,S,Sul,2020-01-23,12657.54279167
94,S,Sul,2020-01-24,12848.32791667
98,S,Sul,2020-01-25,11561.634125
102,S,Sul,2020-01-26,10663.823375
106,S,Sul,2020-01-27,14088.99970833
110,S,Sul,2020-01-28,14220.9315
114,S,Sul,2020-01-29,13864.235875
118,S,Sul,2020-01-30,13507.5145
122,S,Sul,2020-01-31,13653.178875
126,S,Sul,2020-02-01,11781.185375
130,S,Sul,2020-02-02,10266.56725
134,S,Sul,2020-02-03,13174.125
138,S,Sul,2020-02-04,13652.06325
142,S,Sul,2020-02-05,14080.22779167
146,S,Sul,2020-02-06,14450.60575
150,S,Sul,2020-02-07,14507.45254167
154,S,Sul,2020-02-08,12704.85441667
158,S,Sul,2020-02-09,10650.45454167
162,S,Sul,2020-02-10,12765.57416667
166,S,Sul,2020-02-11,12964.20629167
170,S,Sul,2020-02-12,13155.1195
174,S,Sul,2020-02-13,13542.38570833
178,S,Sul,2020-02-14,13741.32304167
182,S,Sul,2020-02-15,12423.63895833
186,S,Sul,2020-02-16,11269.236
190,S,Sul,2020-02-17,14835.65891667
194,S,Sul,2020-02-18,15047.13170833
198,S,Sul,2020-02-19,14662.95129167
202,S,Sul,2020-02-20,14539.47479167
206,S,Sul,2020-02-21,13433.861125
210,S,Sul,2020-02-22,10714.01308333
214,S,Sul,2020-02-23,9330.981875
218,S,Sul,2020-02-24,11902.68279167
222,S,Sul,2020-02-25,12339.60929167
226,S,Sul,2020-02-26,12475.394125
230,S,Sul,2020-02-27,12387.89283333
234,S,Sul,2020-02-28,12678.36941667
238,S,Sul,2020-02-29,11200.682625
242,S,Sul,2020-03-01,9662.94283333
246,S,Sul,2020-03-02,12584.34016667
250,S,Sul,2020-03-03,12967.72970833
254,S,Sul,2020-03-04,13265.85466667
258,S,Sul,2020-03-05,13346.82166667
262,S,Sul,2020-03-06,13324.3565
266,S,Sul,2020-03-07,11494.402125
270,S,Sul,2020-03-08,10160.38795833
274,S,Sul,2020-03-09,13707.09333333
278,S,Sul,2020-03-10,14430.98404167
282,S,Sul,2020-03-11,14596.00720833
286,S,Sul,2020-03-12,14910.9215
290,S,Sul,2020-03-13,15246.61079167
294,S,Sul,2020-03-14,13119.81341667
298,S,Sul,2020-03-15,11488.32733333
302,S,Sul,2020-03-16,14033.01829167
306,S,Sul,2020-03-17,13957.62120833
310,S,Sul,2020-03-18,13643.74620833
314,S,Sul,2020-03-19,13248.74941667
