,id_subsistema,nom_subsistema,din_instante,val_cargaenergiamwmed
914,S,Sul,2000-08-16,7078.40833333
918,S,Sul,2000-08-17,7185.125
922,S,Sul,2000-08-18,7086.98333333
926,S,Sul,2000-08-19,6236.675
930,S,Sul,2000-08-20,5139.7625
934,S,Sul,2000-08-21,6890.14166667
938,S,Sul,2000-08-22,7191.15833333
942,S,Sul,2000-08-23,7282.0
946,S,Sul,2000-08-24,7336.7
950,S,Sul,2000-08-25,7317.92916667
954,S,Sul,2000-08-26,6368.28333333
958,S,Sul,2000-08-27,5229.55416667
962,S,Sul,2000-08-28,6782.57916667
966,S,Sul,2000-08-29,6974.275
970,S,Sul,2000-08-30,7008.07916667
974,S,Sul,2000-08-31,7109.40833333
978,S,Sul,2000-09-01,7013.4
982,S,Sul,2000-09-02,6142.70416667
986,S,Sul,2000-09-03,5041.97083333
990,S,Sul,2000-09-04,6617.27916667
994,S,Sul,2000-09-05,6604.57916667
998,S,Sul,2000-09-06,6938.95
1002,S,Sul,2000-09-07,5555.4
1006,S,Sul,2000-09-08,6316.2875
1010,S,Sul,2000-09-09,5890.03333333
1014,S,Sul,2000-09-10,5158.0625
1018,S,Sul,2000-09-11,6764.45416667
1022,S,Sul,2000-09-12,7205.05416667
1026,S,Sul,2000-09-13,7232.075
1030,S,Sul,2000-09-14,7263.175
1034,S,Sul,2000-09-15,7122.77916667
1038,S,Sul,2000-09-16,6278.70416667
1042,S,Sul,2000-09-17,5213.02916667
1046,S,Sul,2000-09-18,6977.71666667
1050,S,Sul,2000-09-19,7250.425
1054,S,Sul,2000-09-20,6978.87916667
1058,S,Sul,2000-09-21,7375.875
1062,S,Sul,2000-09-22,7179.53333333
1066,S,Sul,2000-09-23,6291.29583333
1070,S,Sul,2000-09-24,5232.20833333
1074,S,Sul,2000-09-25,6622.72083333
1078,S,Sul,2000-09-26,6908.4125
1082,S,Sul,2000-09-27,7023.1625
1086,S,Sul,2000-09-28,7106.9375
1090,S,Sul,2000-09-29,7194.62916667
1094,S,Sul,2000-09-30,6331.41666667
1098,S,Sul,2000-10-01,5044.30833333
1102,S,Sul,2000-10-02,6977.90416667
1106,S,Sul,2000-10-03,7355.3375
1110,S,Sul,2000-10-04,7429.02916667
1114,S,Sul,2000-10-05,7149.29583333
1118,S,Sul,2000-10-06,7037.84583333
1122,S,Sul,2000-10-07,6235.73333333
1126,S,Sul,2000-10-08,5175.48695652
1130,S,Sul,2000-10-09,7100.575
1134,S,Sul,2000-10-10,7345.56666667
1138,S,Sul,2000-10-11,7242.47916667
1142,S,Sul,2000-10-12,5984.55833333
1146,S,Sul,2000-10-13,6810.65
1150,S,Sul,2000-10-14,6176.93333333
1154,S,Sul,2000-10-15,5198.95416667
1158,S,Sul,2000-10-16,7007.9375
1162,S,Sul,2000-10-17,7359.74583333
1166,S,Sul,2000-10-18,7387.7875
1170,S,Sul,2000-10-19,7452.2
1174,S,Sul,2000-10-20,7402.37083333
1178,S,Sul,2000-10-21,6562.45416667
1182,S,Sul,2000-10-22,5511.58333333
1186,S,Sul,2000-10-23,7233.0875
1190,S,Sul,2000-10-24,7374.26666667
1194,S,Sul,2000-10-25,7416.4
1198,S,Sul,2000-10-26,7489.34166667
1202,S,Sul,2000-10-27,7391.53333333
1206,S,Sul,2000-10-28,6371.44166667
1210,S,Sul,2000-10-29,5231.8
1214,S,Sul,2000-10-30,6932.29166667
1218,S,Sul,2000-10-31,7343.99583333
1222,S,Sul,2000-11-01,7405.21666667
1226,S,Sul,2000-11-02,5830.3625
1230,S,Sul,2000-11-03,6603.85416667
1234,S,Sul,2000-11-04,6149.1625
1238,S,Sul,2000-11-05,5296.27083333
1242,S,Sul,2000-11-06,7001.13333333
1246,S,Sul,2000-11-07,7390.725
1250,S,Sul,2000-11-08,7384.89583333
1254,S,Sul,2000-11-09,7493.25
1258,S,Sul,2000-11-10,7348.0375
1262,S,Sul,2000-11-11,6498.475
1266,S,Sul,2000-11-12,5330.11666667
1270,S,Sul,2000-11-13,7004.23333333
1274,S,Sul,2000-11-14,7170.67916667
1278,S,Sul,2000-11-15,5772.3
1282,S,Sul,2000-11-16,6885.82916667
1286,S,Sul,2000-11-17,7114.275
1290,S,Sul,2000-11-18,6332.25833333
1294,S,Sul,2000-11-19,5337.92083333
1298,S,Sul,2000-11-20,7157.5
1302,S,Sul,2000-11-21,7382.525
1306,S,Sul,2000-11-22,7572.32083333
1310,S,Sul,2000-11-23,7861.83333333
1314,S,Sul,2000-11-24,7702.21666667
1318,S,Sul,2000-11-25,6430.19583333
1322,S,Sul,2000-11-26,5332.525
1326,S,Sul,2000-11-27,7417.99583333
1330,S,Sul,2000-11-28,7735.82916667
1334,S,Sul,2000-11-29,7510.47916667
1338,S,Sul,2000-11-30,7312.48333333
1342,S,Sul,2000-12-01,7170.70833333
1346,S,Sul,2000-12-02,6383.30833333
1350,S,Sul,2000-12-03,5452.45416667
1354,S,Sul,2000-12-04,7129.675
1358,S,Sul,2000-12-05,7296.82083333
1362,S,Sul,2000-12-06,7349.62916667
1366,S,Sul,2000-12-07,7584.87916667
1370,S,Sul,2000-12-08,7713.94166667
1374,S,Sul,2000-12-09,7045.57083333
1378,S,Sul,2000-12-10,5910.25833333
1382,S,Sul,2000-12-11,7683.30416667
1386,S,Sul,2000-12-12,8093.29166667
1390,S,Sul,2000-12-13,8102.8375
1394,S,Sul,2000-12-14,7987.3625
1398,S,Sul,2000-12-15,7841.99583333
1402,S,Sul,2000-12-16,6645.77916667
1406,S,Sul,2000-12-17,5450.9375
1410,S,Sul,2000-12-18,7131.1625
1414,S,Sul,2000-12-19,7548.5
1418,S,Sul,2000-12-20,7693.6
1422,S,Sul,2000-12-21,7580.3125
1426,S,Sul,2000-12-22,7079.92916667
1430,S,Sul,2000-12-23,6361.89166667
1434,S,Sul,2000-12-24,5488.89166667
1438,S,Sul,2000-12-25,5081.57083333
1442,S,Sul,2000-12-26,6851.62083333
1446,S,Sul,2000-12-27,7095.37083333
1450,S,Sul,2000-12-28,6891.58333333
1454,S,Sul,2000-12-29,6765.49583333
1458,S,Sul,2000-12-30,6046.70833333
1462,S,Sul,2000-12-31,5268.44333333
